,101_1_222_nl_ho,101_2_222_nl_ho,101_3_222_nl_ho,101_4_222_nl_ho,101_5_222_nl_ho,101_6_222_nl_ho,101_7_222_nl_ho,101_8_222_nl_ho,101_9_222_nl_ho,101_10_222_nl_ho,101_11_222_nl_ho,101_12_222_nl_ho,101_13_222_nl_ho,101_14_222_nl_ho,101_15_222_nl_ho,101_16_222_nl_ho,101_17_222_nl_ho,101_18_222_nl_ho,101_19_222_nl_ho,101_20_222_nl_ho,101_21_222_nl_ho,101_22_222_nl_ho,101_23_222_nl_ho,101_24_222_nl_ho,101_25_222_nl_ho,101_26_222_nl_ho,101_27_222_nl_ho,101_28_222_nl_ho,101_29_222_nl_ho,101_30_222_nl_ho,101_31_222_nl_ho,101_32_222_nl_ho,101_33_222_nl_ho,101_34_222_nl_ho,101_35_222_nl_ho,101_36_222_nl_ho,101_37_222_nl_ho,101_38_222_nl_ho,101_39_222_nl_ho,101_40_222_nl_ho,101_41_222_nl_ho,101_42_222_nl_ho,101_43_222_nl_ho,101_44_222_nl_ho,101_45_222_nl_ho,101_46_222_nl_ho,101_47_222_nl_ho,101_48_222_nl_ho,101_49_222_nl_ho,101_50_222_nl_ho,101_51_222_nl_ho,101_52_222_nl_ho,101_53_222_nl_ho,101_54_222_nl_ho,101_55_222_nl_ho,101_56_222_nl_ho,101_57_222_nl_ho,101_58_222_nl_ho,101_59_222_nl_ho,101_60_222_nl_ho,101_61_222_nl_ho,101_62_222_nl_ho,101_63_222_nl_ho,101_64_222_nl_ho,101_65_222_nl_ho,101_66_222_nl_ho,101_67_222_nl_ho,101_68_222_nl_ho,101_69_222_nl_ho,101_70_222_nl_ho,101_71_222_nl_ho,101_72_222_nl_ho,101_73_222_nl_ho,101_74_222_nl_ho,101_75_222_nl_ho,101_76_222_nl_ho,101_77_222_nl_ho,101_78_222_nl_ho,101_79_222_nl_ho,101_80_222_nl_ho,101_81_222_nl_ho,101_82_222_nl_ho,101_83_222_nl_ho,101_84_222_nl_ho,101_85_222_nl_ho,101_86_222_nl_ho,101_87_222_nl_ho,101_88_222_nl_ho,101_89_222_nl_ho,101_90_222_nl_ho,101_91_222_nl_ho,101_92_222_nl_ho,101_93_222_nl_ho,101_94_222_nl_ho,101_95_222_nl_ho,101_96_222_nl_ho,101_97_222_nl_ho,101_98_222_nl_ho,101_99_222_nl_ho,101_100_222_nl_ho,101_101_222_nl_ho
170,3.1029536797,9.6881394124,10.9151102131,6.8601854762,8.3457023414,6.8184778249,3.3511398445,3.6011595122,9.5375364869,8.4054667709,3.9018310979,10.2492966156,11.5823131238,9.1722825443,7.4530909702,11.5623925912,13.8889609333,7.4154335924,8.7996160997,4.3891921454,5.8595858737,9.2949008753,10.3839474742,3.2960773607,4.9095822096,8.0204897444,6.3029301068,1.117398071,9.8340197381,7.7985478766,7.7500947001,8.9064706028,7.3212448837,10.169448379,2.4402747965,5.9024124684,6.3450739898,4.1127785125,3.6687423339,6.766873566,5.6169004046,6.2628520715,11.1580864741,5.1767104752,6.6065577965,4.0568774316,9.3863689052,11.1834704064,3.7596688595,8.8127422068,12.0401721434,5.6140672127,6.2955935228,12.3229934246,8.0567196981,8.2855711388,10.577517865,5.1138331337,4.9777338744,5.1878111768,6.4312315792,6.5626188844,1.4455694852,8.3732411363,5.6592300197,10.9366634503,4.4482948024,3.3548337062,5.6977826178,7.9335653051,9.386103918,10.1535822716,5.0459695199,8.5222619127,9.1744524949,10.1546197559,11.4321763733,12.6441798501,6.3704322245,5.6039065788,9.853948574,8.3294299547,9.1399089072,4.2705008614,9.7319675575,9.3284600184,2.8232843125,4.2507606384,11.7329087816,4.7589013536,9.7769744552,6.5019201982,9.2001709947,3.1666867802,9.7642737567,4.6764893531,12.3766939903,7.7655812067,7.826938676,4.6993285064,7.1635129816
171,2.5209843256,8.7735998046,12.5112886841,6.815905354,8.4996284069,7.2829311465,4.9654311268,2.5152677322,9.0063923919,9.3106274711,3.7497089323,9.3651355729,12.9344845807,7.750361212,7.7575638138,11.216714033,13.2314328009,7.6252940079,8.8312286287,4.7489907492,5.4974662865,8.9054275027,9.7726485839,3.0710558577,5.5515409217,8.1710165413,8.6888728712,0.6613235909,10.2412873131,6.3000598102,6.0628078215,8.4071170116,7.3808746284,10.1977324783,0.5855045987,8.2293380915,5.8273976056,3.3885141248,3.2416544527,7.8469543415,6.1532695771,5.3236993123,10.0284441586,5.7574084579,7.5570693906,4.4355227345,7.3760216424,11.5462428552,4.0649143641,9.0569439745,11.8905416019,5.5465460728,5.8615022188,13.5864945688,7.918534284,7.1430889128,11.1407800163,4.6465538512,4.574718395,4.7077707778,8.1706376857,7.0170775229,1.5761595602,6.5507893756,4.3108218602,12.8542219995,4.7740312044,4.8191196921,4.4752183029,7.8913563377,9.1222268044,10.690809237,4.7435835723,6.2498860843,8.5038910743,9.4313971399,12.3313139618,13.8020574509,4.0592065291,7.516820978,8.6290525051,9.9527621342,11.4350894777,5.0827045284,9.0017946752,8.5560246784,2.9696153478,5.6361720889,13.8202215921,4.8745533759,10.8985974,5.7684195044,9.0597766348,3.6751284007,7.8844252378,4.0448262521,12.0847040746,6.7014195342,9.0110783114,5.3093834175,6.7367857334
172,1.6054997574,9.2141236739,12.9588166988,4.8404636789,9.9365143432,7.0622888997,7.0106524521,1.6951575698,8.8916060752,11.1413391919,4.0293517899,6.7065709231,14.575672621,7.270598624,9.5233902982,10.6175856355,12.2587009922,6.4766741575,9.5925395811,4.5052143522,6.4783165703,9.7520925809,10.6941595079,3.8136059032,6.3211308586,7.1717806639,9.3023493453,2.0540223049,11.1017969885,4.9929941266,5.4739081718,6.3454150998,7.5051415688,9.1033692426,1.173326289,10.3175926616,4.8157221379,4.0942474733,0.7282019913,6.6197083465,7.512390196,3.8111076505,9.5761627098,6.9136576319,8.1095458222,5.0606943621,5.0684462782,12.3064618178,3.6620094843,10.98785774,11.8291599326,7.3622260958,7.0459816484,13.3225321907,7.6381700406,7.4975504965,11.3542271949,4.9669400933,5.1966323254,5.0014386973,9.440189794,8.5776810891,2.0263493712,5.3671528822,4.0797817753,12.0966823192,5.2550441223,5.3604428741,2.0878107127,8.1712432448,7.9132827099,10.0932076295,4.6676198344,6.0786778565,7.6890560337,8.9509494538,13.5691724777,14.6854752761,4.1505799577,7.6372147643,8.257236093,10.992962633,12.0061488787,6.4325457153,9.9280593469,8.3788669249,1.6924205815,6.3706800215,13.2908541286,5.6287631337,10.1944534085,3.8927819085,8.8508962372,5.2901803181,7.6209800613,3.7148733326,11.1657672109,5.3037553357,8.8287054418,5.7423506013,8.2930833616
173,2.5146285038,7.7107030061,12.3716636396,3.7805351754,10.4328855863,7.0514168665,9.7775738619,2.0100749077,8.0879205638,10.7963878861,3.8584317801,6.4027180948,13.9401372164,6.0809725192,9.0003295783,11.9188841494,11.8083914854,4.7835765939,7.8433417362,4.6269151843,6.3298823548,8.9596259167,11.4178508016,3.7251529253,8.4242596265,5.9986043483,9.681607486,3.2716940026,11.8201876123,4.7509195665,6.1183268525,5.5226285984,8.7625030423,6.6622864353,1.5284478609,12.016039951,4.2998032565,4.8723747477,1.752849216,5.1534584107,9.6994783311,4.0424039034,9.5084128565,7.3780248542,9.2135918629,5.3635122631,6.2723987782,11.1467834786,3.4591481749,9.3911709681,13.4692310149,8.0493843169,8.1331088962,11.4568273842,7.7437658237,8.1190218002,10.3501195808,5.0278133847,5.462099716,6.6875287574,8.3742484607,8.0669478078,2.0180508133,4.0089413335,5.7754666834,10.8832032819,4.4990646125,7.9468495239,1.1181485852,7.9725911431,7.2602557496,10.1184576046,4.8760186328,6.2523473521,7.1236518031,6.6112212547,14.8648275313,14.0680287549,5.4459416481,9.4971044203,7.893875804,12.8226581575,10.0762701488,6.6742553292,10.6553230869,8.7808072219,1.9241882139,6.1656963973,11.8729734497,4.8356896452,7.9927870833,3.8357488969,9.5808857153,5.8543834793,7.7386515582,4.8455577362,11.1271403884,4.8067028478,10.0328624489,6.4842983914,10.240173616
174,4.6414384729,6.7927856956,10.0921866143,2.6767479978,11.0261650568,4.3288728311,12.3511530868,2.3016111334,7.8033651396,9.4927840681,3.415852983,5.7252149565,14.1329118108,7.0737221864,8.7989460749,12.6824326497,10.6567418972,2.1242523918,6.0396293985,4.4140793639,6.2827479815,8.0684784354,10.7013386832,4.4236504081,10.2998568778,6.0258361968,8.768761685,3.098703098,12.0870222274,6.0479202,7.2632961462,4.6188271946,8.8331151375,6.2746709655,3.6052546168,12.2917381157,4.4303330652,6.3931299103,3.2815441274,5.1443817431,9.9444569448,3.6164650146,9.0831238751,6.2274376696,9.8292089221,6.3859271467,5.929524374,10.3453067442,2.2757502963,8.7475369793,13.8481966482,9.4479392776,8.4270495972,10.7948859695,6.7478141668,8.8227363664,8.2869472749,4.8514765232,6.6400038956,8.0903691523,8.0370648872,6.7752902171,3.2996747904,2.4448524965,6.7724410838,9.6413822311,4.7543080181,7.9638661006,0.8100148635,6.9759146979,6.91480994,12.0539606897,5.0551599641,4.9243996667,7.231762441,5.3794100322,14.662150702,13.5603198455,5.8945372263,11.1891268638,7.9217293995,13.9102631351,9.684199034,7.1165386592,11.1961967934,9.4839041647,3.5072388593,5.6697095859,9.7445626134,4.3803584253,5.192515293,3.1664232431,9.093892525,9.0621139831,7.8399159754,5.8982278598,10.5938247629,2.6130939167,10.6725177096,5.6657229353,12.2338680646
175,6.0222729052,5.7284455988,9.8558156443,4.7969128113,11.5056055047,3.9649530942,13.3420302515,2.0999176265,6.4142601016,7.639640551,2.1837437284,5.336112955,14.3961181208,8.2210752068,8.3117880001,12.5773347092,9.5353042449,0.7735944436,5.2366615495,5.1444308603,5.4987795969,6.3113918054,8.6814846721,6.073738038,12.1448438731,5.7113119425,8.7279453829,3.6177126917,12.0293208846,7.7481741644,6.6585508792,4.4000255353,9.0878229263,5.2786790565,5.3958509948,10.7136473956,4.7202626585,8.8999811618,3.555120585,6.3336697644,9.8709194486,3.2499870728,8.4889165313,5.7788824102,8.8023588148,7.5180902159,5.798596809,10.0849096499,2.5963537627,10.3252446174,13.8785409263,12.2054770032,7.2674094914,9.0864690176,6.1982163376,7.8844246825,7.1469653025,4.1736289396,7.6720409083,8.4506654783,6.1820082786,6.3069945964,5.0511078622,2.6388635631,6.6926834901,7.9336856144,4.9297127152,7.394087746,0.3959503771,5.768472942,7.4101358309,14.8966158606,5.6246219513,4.0192732878,5.7998795964,3.6636752802,14.3327895076,13.7750118099,6.7688304519,11.7145791389,7.9849612205,14.0474567579,9.2109771144,6.9035965011,12.2815920512,9.5808087164,6.393895409,8.5117019644,8.7239892089,3.4440943625,4.6950715955,1.9745846923,8.9013302537,10.2645527791,8.0923988487,4.6700100162,9.2992558813,2.4271666537,8.9737034599,5.6540962201,12.8706520659
176,8.6726556003,3.0480355753,11.0699359113,4.3425884727,11.2017537035,4.7406428073,13.1871363217,1.7227321591,3.699991819,7.4393734376,3.4265063622,5.6820343052,12.546561195,10.4401998231,7.0772372665,12.774894278,8.6020147862,1.5476261854,3.7441639315,6.5249384394,5.5853846214,4.0364736292,6.6479675659,7.0913623673,11.9551140063,6.1413964665,7.8273232885,4.2979795183,11.3403186819,8.5933929593,4.4851792629,3.6643368122,8.9357162717,4.9656147141,7.5194278302,10.4818443526,5.6751086457,10.5815669628,4.5628313378,6.2976384662,10.1513862479,3.7367966987,9.5766524094,5.9082766222,8.0089903268,8.7343090358,6.1448030769,11.5374928501,3.2835055178,10.2722672703,14.1270957934,12.2230628998,6.0731199566,7.758387855,5.538531663,6.1936097961,5.7344426142,6.6344244729,7.580636652,7.965029406,5.6209451027,5.8076994727,5.7940785008,2.4529556253,8.6226512472,6.1635687291,6.5030305592,6.8909225265,1.4498855827,6.7407255538,7.9165303299,13.7896263532,7.5586851378,4.1252796793,5.5906132522,2.7680259854,14.5088720684,13.972585036,9.038125439,9.1206462097,7.4883909553,12.4017677508,9.6102401627,6.3454490693,12.7168586479,11.0850524596,6.8205383437,10.1012943857,8.8696924035,2.8160698003,5.9839222492,0.6875047002,8.3333640521,10.7710073494,10.3837333401,5.5478868313,9.6768859782,2.8197619445,8.0693688892,5.9327850372,12.4731415701
177,10.7302064599,3.0053305846,11.0177515903,4.7755584829,10.6280723629,6.4904376582,13.3520824447,2.7159914828,3.2282066534,7.3100140134,4.3318146026,4.9203463932,11.6736226573,9.7847841615,5.9398914844,11.8339920612,9.08445379,3.8749280308,1.4552365763,8.727341288,5.3710074545,1.7692818623,5.0432212551,7.7505875325,11.1459814411,5.519309864,8.5770165817,5.5634469019,11.4432969458,8.6341023656,2.5019068382,2.131875684,9.9097587639,5.1965939333,6.5528911452,11.6540758955,5.531222558,10.9868923844,5.5057011987,5.2024809421,8.6054255831,4.3592782286,10.225171537,4.2049703463,8.053310477,8.0618384042,7.2552556839,13.2384233371,3.1286755701,9.8394638433,12.9287908101,11.0138688795,4.8360086274,7.5102863037,4.3677922019,5.5631568072,5.1635477633,8.1724425399,6.0649087316,7.7380398078,5.5504140564,5.9186547035,4.9410444551,2.7532244865,10.6461046094,5.2066836451,8.7374632313,7.005438904,2.7274432244,7.744944909,6.056290763,13.1467470372,9.3471320387,2.7003997954,3.6717937253,3.1373406683,13.5392414601,11.2149703294,9.8629288378,8.6739353943,7.147576101,9.301600578,9.4002130711,5.8973492428,12.4302887767,12.8894910017,7.4100612874,11.5522779318,9.4938476367,2.3476027789,5.0545411749,1.1071284289,7.0463772915,9.782516071,11.4476008989,3.628934327,8.2363046245,2.7291511379,7.5591953545,6.0071683983,11.2672464755
178,13.4071776832,3.4939003322,9.7055578955,3.943550733,9.6792635569,7.0858117661,13.4568377469,3.4033888075,4.1234803668,6.9680943489,5.4951021917,5.1550421452,10.748450385,8.2586385009,4.6674972146,12.448087313,9.9393954906,5.9716057823,0.100932296,10.1092554828,5.565896207,1.7452134166,4.3480224975,8.3108583283,9.44986126,4.3519808929,8.2309676509,6.1321046606,11.0327103036,7.2011314089,2.652873208,2.6205894062,11.5294060674,5.7239272983,4.4152435698,11.9728980213,6.2994140463,9.6305718154,5.4829650899,3.0991368075,7.4615426496,5.2043296036,10.4907191152,2.6577787146,9.5477162881,6.5758393111,7.7461064221,13.8986243915,3.7142348046,9.5743077267,11.1415929028,10.439164827,3.3176520361,6.7761807893,3.4311129216,4.2741725499,5.5886465821,8.7624473992,5.4793895082,6.8378018013,5.172669419,6.7998466816,4.9247536786,5.0425790323,11.7471795961,5.4985766089,11.0336157707,5.9468111964,2.8105636394,7.5384679087,4.5830952211,11.2593570612,9.5633371839,3.267835192,4.014833316,4.996976825,10.6178276224,9.1709485682,9.710756426,8.840712614,7.2544527588,4.8803632099,8.5915893409,5.6022791485,12.7574833501,13.0530960509,7.6790193589,11.9813237345,10.7481451274,3.5628365875,5.993450978,2.5961077499,5.4572232656,8.2740045977,13.2455022494,3.4904816188,6.5420912478,3.9586446941,8.0956360086,4.2561722153,10.6309855794
179,13.5803794322,6.0728539736,9.1527732653,3.5997895033,8.1920220051,7.5112842771,13.616175087,4.256917322,5.0853786817,6.7614795265,6.0031089937,4.5690443947,10.0109550943,7.3081752819,4.7898851557,11.8000536282,10.5625267544,6.7987128204,0.2513495828,12.4825975633,6.4156724075,1.4642677891,4.7198099623,7.5410802328,9.0838023413,5.5299258413,6.6610079846,5.4097109984,11.5046156527,7.1801356967,4.658614817,2.5176559185,11.9593729324,8.3885574008,4.7819883624,11.7031896461,4.2276208206,8.4026503277,5.5849151064,1.0833723371,7.3858464649,5.3272860079,10.122556162,2.5746436171,9.5815051717,2.2703069088,7.0518572299,13.7338894349,3.4677074204,8.6536161855,10.1927436336,11.7245881308,1.7903679014,6.7147902125,3.1867991934,5.3723605584,6.5887849043,10.024939396,7.2525779162,6.8178918264,4.4674172382,8.051130508,4.8932821757,4.5690811017,12.3956645767,4.5796592163,10.9763768941,5.7627099707,2.0286305074,6.9143339128,4.2337740636,8.7754909737,8.4669572473,2.8114478471,5.7184644511,5.4232137113,10.3103453333,8.1803610134,10.2489487217,7.1428881784,8.0424083893,4.0184099228,6.8349062483,5.7286196133,12.8609936413,14.6028700341,7.4035110969,13.1158933706,12.6003074543,4.0101960411,7.9891985469,1.7547619297,4.2122451632,6.7586376289,12.7784480629,3.7936994484,6.4879070693,5.2936151422,9.9054053015,3.2526333092,10.2181738727
180,13.9195341416,8.2808738131,8.8674889794,2.3667709947,8.1977908759,8.1104914073,12.5391657893,5.3665259297,5.1054457038,7.1736061158,6.8470527985,5.9052859265,9.4141359313,6.9660412193,5.6966822088,9.9712545332,10.4498012137,8.8813168155,0.3824766944,14.0338961361,5.3041251162,0.6708949827,5.2354608828,6.3590986965,7.6148454337,6.4500611327,6.7579687195,5.6678193572,11.9709850351,7.4876308629,4.9820768749,1.7538476995,10.7065396431,9.9326298085,6.02107754,11.4278256585,3.4994490533,7.6720071551,5.5952458951,0.2276706292,6.3288376934,3.6780941633,9.0613838269,3.255782281,8.6145320929,2.3091263972,5.4544476432,12.9167287722,1.891034938,8.5165332891,8.4318151928,12.1105646503,1.7538245774,5.9732133552,3.4810820661,6.9071262289,7.8557051899,9.5857303086,9.0920906456,6.5497219343,4.7737516793,8.2447117998,6.0907571507,5.5612374764,10.8631953071,3.7380416941,11.1244344549,4.220876025,0.5927320447,7.0031702526,3.6547488391,6.5458575686,8.4110600576,2.2514510084,7.0268195749,5.0401495337,10.7667711301,7.8339023433,11.0483864949,6.3260452118,9.3650031666,3.9878634347,5.3893173331,6.1910578572,13.1026396504,14.3911999779,6.9764263085,12.7421401217,14.3837691754,2.5324996048,8.3072474297,2.4777385127,5.187395932,5.6867851889,13.0808792836,3.9590340273,5.3350089756,4.8904941162,9.5334977006,3.7473933993,10.5254539908
181,13.1622284209,11.3747991217,6.7789691732,2.7852812864,8.3907061559,7.6814959234,11.2492185662,7.0021090691,5.452460817,8.7575717758,8.3277441023,7.175779176,10.2642792187,7.7695519165,6.650498079,8.006145963,9.282078374,8.616631023,0.9748872936,12.8582006664,5.5656867365,1.7015446106,6.0452982636,5.9274639997,6.1538751659,6.5929228622,7.2923498073,6.1860841495,12.0280121363,7.6668307102,6.0741653197,1.6552229021,9.5951798021,9.516540815,5.281807563,11.6864315889,3.6893981335,8.4807556685,3.7585340091,0.8542402839,6.0842327763,3.3814709698,9.1383733757,3.105649468,7.16002544,2.5540181264,3.8239592453,13.7867188752,1.3919896188,7.8862763278,7.6846587266,11.3919275315,2.8921469773,7.317290998,2.6038382369,7.4625006619,7.5040815879,9.7887664811,9.6031501785,6.4850346836,4.9599690208,7.3554036711,6.169217903,6.149085586,9.7129678021,3.4393675942,10.6654786769,5.3214242687,0.9662679077,9.0501516802,3.0624808014,5.3185000886,7.2684953242,1.4843917365,5.2589833523,5.3185556406,10.8229230656,7.756117955,12.5108512997,7.2938599206,9.6495564405,4.1365762557,6.1649997755,6.7887224856,13.5612330325,14.9975308174,7.2983455906,12.021298875,14.4754517958,2.8334669341,8.7338304935,4.0546078648,5.9285930524,5.1740627033,13.0042560825,3.3426549535,4.7648161686,5.3692134989,9.2603297304,4.7517762335,9.694517219
182,12.1915424192,13.0333603937,5.2595186213,3.5790620533,8.2849799973,8.2563077483,10.4712356793,6.8847451051,6.2500764606,10.8764242677,9.5566964719,7.019743065,10.2792701397,9.7288505653,8.0692285142,7.9623461207,9.4883245554,7.874679358,1.5158393451,12.4538421172,4.8530303425,4.361854431,5.8804987386,5.3954641815,4.8331137236,7.4638687064,7.1521086377,7.3130367991,11.4153760655,6.9713923107,6.148963605,0.5735969897,8.6497538374,10.4731488669,5.9020060136,11.4870893944,4.2588591363,9.8000425958,1.8423277352,3.5898217154,4.1019219916,2.4096106112,8.1705311023,1.3926975234,6.2323781238,1.8117120096,2.0161672155,13.4467739087,0.7771370307,5.3673311101,8.0989682579,11.6642714221,4.1311139808,8.4496824532,3.0604194338,8.216923769,7.328717626,11.0502014905,10.1308692765,5.6027757991,4.3810965555,6.5212583497,4.0710532286,7.0593477167,8.2067154901,4.0250816143,9.6550910735,3.7479240387,1.1751490873,10.6316422764,4.4191348249,4.8345686067,6.6390239836,2.1384964969,6.8824734945,5.5678810594,10.6374055704,6.9819690596,12.7776764097,7.7625720486,10.2218176179,5.2012451851,5.9274652645,7.5605691665,12.2162368155,14.924115731,8.0420823593,12.0453079633,13.837847938,6.0115671838,9.5437853258,4.5985237035,7.1022517256,5.4136960604,12.2141054295,2.8865682453,5.002992475,7.0314817468,7.43855711,6.3012996611,8.3338427676
183,10.6855988585,12.6608628691,4.9285551329,4.3434454688,6.5470458012,7.4502249457,9.2151586365,6.0037903929,7.9345152666,12.6435910805,10.92045226,8.8950663921,9.972415365,7.6619521108,8.077101907,7.9854623947,10.5120225443,6.9924170905,2.9808063509,11.5734452019,5.7033828154,7.9542940571,6.9626053124,5.7800338626,3.9108393501,9.5585671856,7.8402401075,7.9029574469,11.5359819547,7.5652355907,7.0336402168,0.8280657755,8.1585642003,10.4353294698,6.390603961,11.246026941,6.3095566928,9.9736126217,0.1627173579,4.9270671858,2.8448915466,2.3612582728,7.0691656864,1.0184162219,5.0417476032,0.8429449866,1.9342804289,12.0201105662,1.4961750344,4.6139367587,7.9343336651,13.5709993925,4.0739608246,8.7208086458,2.5015008102,8.6725712436,4.6553364479,12.4594299054,10.2336307264,5.2539271354,6.0667560727,4.3781133581,1.4914817917,8.5381466514,7.5384986037,3.6035903124,7.3533078576,1.800051635,0.8959274766,11.511379562,4.9234465785,3.9345060443,7.0907250881,4.688548886,8.6118200473,6.8443272601,11.3774851301,7.4381874965,12.2072952937,8.3640959213,10.4488842002,6.2558197981,6.4967901158,7.179452173,10.6571146079,12.5770001066,9.3846560073,12.4038298423,13.2475722383,8.0778177583,10.1813316832,6.7581728316,6.5939767661,7.360447272,12.3472588868,1.7768945767,3.2053444808,7.2785078545,6.2556933301,6.4318071688,7.2025002719
184,11.2166947862,13.273348443,4.288017616,4.4139603251,6.2104979678,7.3320979976,7.8077158254,6.3873672675,8.7063928885,13.703671421,11.2313600791,11.0921330767,7.7623534448,6.4705907292,5.4126749047,6.4727353898,10.4735701348,8.0794327144,4.5861972025,10.7911212404,6.513768328,10.4348679946,7.5765082863,4.2621417233,3.1638869448,11.0071714276,8.2266235291,7.9653116684,9.1454558633,5.4675439339,7.735576943,2.6557790853,7.8226347514,11.4396929582,6.8497617452,11.8804499033,6.7070020099,10.9114482372,0.5000914132,5.7264027313,2.3704775382,4.090352547,8.0158196575,0.5904466039,3.954722903,2.6254673101,3.1434035467,10.9431618453,0.9985429135,3.4149214337,7.4269862353,13.8604107683,3.9869323876,8.9514927432,2.7337832954,8.00612525,3.0673564437,12.6544200007,9.7984800485,4.6536408417,5.8551224241,2.6592689455,0.2536837644,11.4854287184,7.1122813503,3.5873702631,7.3456220356,3.6064827804,2.1997091483,12.142967994,5.4860859693,3.0127853113,8.1351514566,5.5621287065,8.7232402899,5.4629242373,11.6889643272,7.2521914244,11.4857166641,7.0163534103,10.4622376992,7.2712784533,8.4544637159,7.0573335869,9.8592164056,10.592904438,11.5754215604,11.600877083,13.3660386744,9.5124088565,9.4495971207,8.2880956742,5.391643523,7.332934604,9.6604368384,2.6330521625,2.7870173785,6.03919299,4.2478717604,6.1627831131,3.4339098226
185,11.6678788965,12.6617655893,4.298831242,4.6338601145,5.2887011124,6.0770634792,4.6682126012,7.3541263806,9.8791308963,14.1266503431,11.5024905296,11.4515679851,7.2425249915,5.6556004544,4.9563172762,4.0676841946,9.2372144454,9.7473028624,4.9722644898,10.9481599662,6.5365742501,10.5871034779,8.8686824912,5.4119178449,3.6880792636,12.1213522391,9.3581186967,7.9450650932,8.1662156977,4.8380059184,8.3154477395,4.7718217898,8.7589473314,11.2865665354,7.1725684608,11.8967159,7.0060915684,12.7442451844,0.5714073964,6.1825005615,2.0380146032,4.504426418,8.6283692763,0.1191149188,3.7129098438,4.2905972252,2.0581425238,9.5499648293,0.7887076278,3.4844673715,6.825242694,12.4144436623,5.3030169707,10.4976263129,3.525090727,7.2715822464,3.6462490604,13.0268366992,9.33860352,3.9909731855,6.468562433,3.4234870548,0.0700692913,10.8442162487,6.5224934054,4.7852705072,5.8598102055,4.1290122412,3.2890532577,12.0601169743,6.2181770711,2.1094378453,9.0198923856,5.1409386628,9.2188459613,5.6094053063,12.0203572519,6.3270539542,11.3653497,6.1252902566,11.2316488199,5.6310228067,9.5967256859,6.0606349885,10.2244022477,10.4368755067,10.8644182648,10.1296959877,14.5740632156,9.6035767809,8.0897480978,8.6818905085,6.2778862114,8.6107509486,6.0857006955,3.1312103248,3.7506584723,5.3903861853,3.7218023238,5.8784893773,1.1279221653
186,12.1499403529,12.2926032218,5.6722841582,4.8289814495,6.6282040851,4.6682102591,3.1539197578,8.5472784391,9.7614083934,12.2115688993,10.7582555218,11.0017928594,7.1057074785,6.4370174766,5.2920944487,3.3526311818,8.6646709291,10.1130934023,6.3183119834,10.9686023564,7.5331653031,11.7603645835,9.6860235567,6.4126814865,4.9985895815,12.0079715547,10.1607771308,6.9241173023,7.7828940372,5.6189216371,6.9306491594,4.1754767991,8.8450986399,10.2110721706,7.3038548017,11.6481796453,6.2818197752,12.3907720513,1.1302981197,8.4688156648,2.1409277337,6.6338314048,8.7546039941,0.8690583823,4.9077190671,5.5820480078,1.4202183531,7.0234823927,0.4407519408,3.3500016362,7.1882187002,11.9970771068,6.4545423435,10.5588911145,3.2097639702,7.2132803361,5.7073772998,14.1549644911,9.2601130399,2.6782497008,6.6506461044,3.6198346253,0.1287132222,10.2792535368,6.6071905487,7.4009145028,4.3410023515,5.3814870225,3.8369413356,11.6912184257,8.0938864809,2.2465844337,9.0087816047,5.2087710595,8.9363610131,5.23403796,12.8649253812,7.7319296113,9.6319267403,6.1144682776,12.3236616826,3.3118670784,9.2243456666,6.1241366305,11.1257331776,10.1244185228,10.392875167,8.8215423532,14.0439887072,9.7456958432,7.7488820123,8.975900205,7.1530439206,10.299513057,5.2160180154,4.2211454115,5.8006647397,2.956870528,3.2047568831,6.9183386533,0.808553531
187,12.2757698913,11.2571113984,6.857963119,4.5571925445,6.8088238219,3.2665442084,2.4478306014,8.5893650616,10.1329728756,11.0177695273,8.8622106649,12.0254881051,6.5548348303,6.5243538921,5.0590200292,3.8996764288,9.1288620135,11.7897937663,7.3260685079,10.3032289123,6.0151768042,11.1991059202,11.6779780332,6.7591268955,5.7095465013,11.3733907055,10.3207743024,5.7346365846,8.4531178487,6.1173789263,6.5857860089,6.2154742798,9.8375987763,8.6004955975,7.885619233,11.5385295646,7.0347194326,12.5181923616,2.3368628313,9.8201238999,0.8920579393,7.9706919468,9.3035090859,1.2909570975,6.3466901396,6.2083836426,2.1795041655,5.9916086999,0.1257668479,3.7650730576,6.8040791173,10.1885176731,8.3585255022,10.3368662748,3.1851510931,7.83128898,6.8792201866,13.3656097465,9.2865364947,4.5465948736,7.0388734622,4.2948769084,1.4043330951,8.7678196007,7.2691064408,9.2092490267,2.7860753027,5.9973487755,3.6870544689,10.2277916465,7.4456649838,4.3571684674,7.5959540239,4.6311443937,9.0827738108,4.4888074905,12.2525042307,8.7320098787,9.5859304743,7.2664573779,9.6019939131,1.4522029217,6.9378195881,5.7210146576,11.648598104,10.1156015925,10.6082221608,7.9141056963,12.3576315443,9.6472241791,8.716677363,9.5527759924,6.7869518163,11.8149120716,4.0259431684,3.4534412581,6.0634014915,2.2352916708,2.2645065276,7.5318532602,2.5871230291
