,101_1_222_nl_he,101_2_222_nl_he,101_3_222_nl_he,101_4_222_nl_he,101_5_222_nl_he,101_6_222_nl_he,101_7_222_nl_he,101_8_222_nl_he,101_9_222_nl_he,101_10_222_nl_he,101_11_222_nl_he,101_12_222_nl_he,101_13_222_nl_he,101_14_222_nl_he,101_15_222_nl_he,101_16_222_nl_he,101_17_222_nl_he,101_18_222_nl_he,101_19_222_nl_he,101_20_222_nl_he,101_21_222_nl_he,101_22_222_nl_he,101_23_222_nl_he,101_24_222_nl_he,101_25_222_nl_he,101_26_222_nl_he,101_27_222_nl_he,101_28_222_nl_he,101_29_222_nl_he,101_30_222_nl_he,101_31_222_nl_he,101_32_222_nl_he,101_33_222_nl_he,101_34_222_nl_he,101_35_222_nl_he,101_36_222_nl_he,101_37_222_nl_he,101_38_222_nl_he,101_39_222_nl_he,101_40_222_nl_he,101_41_222_nl_he,101_42_222_nl_he,101_43_222_nl_he,101_44_222_nl_he,101_45_222_nl_he,101_46_222_nl_he,101_47_222_nl_he,101_48_222_nl_he,101_49_222_nl_he,101_50_222_nl_he,101_51_222_nl_he,101_52_222_nl_he,101_53_222_nl_he,101_54_222_nl_he,101_55_222_nl_he,101_56_222_nl_he,101_57_222_nl_he,101_58_222_nl_he,101_59_222_nl_he,101_60_222_nl_he,101_61_222_nl_he,101_62_222_nl_he,101_63_222_nl_he,101_64_222_nl_he,101_65_222_nl_he,101_66_222_nl_he,101_67_222_nl_he,101_68_222_nl_he,101_69_222_nl_he,101_70_222_nl_he,101_71_222_nl_he,101_72_222_nl_he,101_73_222_nl_he,101_74_222_nl_he,101_75_222_nl_he,101_76_222_nl_he,101_77_222_nl_he,101_78_222_nl_he,101_79_222_nl_he,101_80_222_nl_he,101_81_222_nl_he,101_82_222_nl_he,101_83_222_nl_he,101_84_222_nl_he,101_85_222_nl_he,101_86_222_nl_he,101_87_222_nl_he,101_88_222_nl_he,101_89_222_nl_he,101_90_222_nl_he,101_91_222_nl_he,101_92_222_nl_he,101_93_222_nl_he,101_94_222_nl_he,101_95_222_nl_he,101_96_222_nl_he,101_97_222_nl_he,101_98_222_nl_he,101_99_222_nl_he,101_100_222_nl_he,101_101_222_nl_he
179,3.5196004937,6.7434958374,5.5115727059,3.3860707905,13.1079221899,5.8959999562,1.901907194,6.4534341059,9.8940069214,13.5237768147,2.8410096298,7.9918467836,6.1256792224,6.322839335,7.5254684941,5.049113313,8.7356287585,8.42081598,6.6611690426,4.7149571277,7.857286229,7.5184986859,8.4795566399,6.7973056559,7.1837489866,5.7847910165,11.8444384455,3.5944290112,6.9105477685,8.9478434885,4.8776124403,3.3855909882,8.183133192,9.188666556,4.0743949647,11.5553107386,3.7796203258,5.5444848456,5.4283217873,6.16726864,6.0465315108,3.5730890999,5.2998825916,8.842448675,6.7415084834,8.6540344311,8.4192384554,7.0456840368,5.533112633,7.1545297046,8.8253200495,6.9389065291,7.2469864222,5.4646176709,6.1748970302,5.0143225031,5.8697364856,8.7250749096,6.0776397346,9.9129520923,4.0327452886,1.628449126,10.2941594657,6.1078187512,6.660775815,12.1117568561,7.447145288,5.2780054961,5.322077449,8.2628093184,7.8446351281,7.8208688948,2.2437902883,5.3353910631,8.2402300077,10.4787951028,10.855543482,1.3469071524,7.8250741644,3.0110452482,9.7871940864,6.2377150483,6.2666230983,6.4543582361,5.9851629548,7.3979205505,0.3712707212,12.215659703,9.5025387416,5.5798263218,6.4720464274,9.485314633,4.3651357934,6.3278642019,8.4681761334,4.3874380603,5.7656270241,6.216432663,3.1531731782,9.8903134946,3.5679123359
180,5.2924335978,5.2979695249,5.6989678142,4.8718519671,13.3418250706,8.6857217785,2.8611999071,6.9150514067,9.8289702807,12.7237996933,3.4382656851,9.0835843885,5.3841250183,5.4938992343,6.9332376405,6.4445667025,9.9637059436,9.137508328,7.0831713299,5.0719232966,7.2930153543,7.3636286115,7.220278683,6.8093666213,8.7040956914,3.3875440151,13.4653670927,5.3398360227,6.2263777546,10.064854003,6.641151001,4.7022775773,8.9294972193,7.1233522988,4.9639804609,11.2394960074,2.7332740086,4.7497137444,4.8588362332,3.6233695985,7.8070216804,2.4130484073,5.5342275683,8.9636569684,6.2906067489,9.5871452975,8.4628014833,8.1301828492,4.0861799594,6.8170790949,7.6316562343,6.7877795992,5.9196452268,6.6775854947,5.134355513,7.5041861459,6.2279565035,10.1236300456,6.2649493892,11.2563129596,5.27802185,1.7925570643,10.0218586122,6.971573609,4.3570064021,13.5969228723,7.8333995721,3.2369768462,5.131303727,8.4688639519,9.5467654809,8.5441009932,2.9519587743,6.6101527431,9.2438136574,10.1746413462,9.7284472251,0.1354090868,7.6470579109,2.2560128588,9.2844214952,5.800535633,6.0334312916,6.6731426646,5.1845124311,6.1514435217,1.0795037941,10.9322683405,11.3597411711,6.0927384314,5.0160089356,8.6375788351,3.9529601573,5.4250641262,9.8658060253,4.6790538635,5.2239939012,6.6686953252,2.6671798211,10.5860158041,4.391635383
181,6.7030542042,6.0112387351,3.4782151,6.0190483616,12.921147618,9.1747702886,1.5715833804,6.4338978405,9.9084254888,13.0634848067,4.445874159,8.4951722616,6.6946091386,6.1523809509,6.7487038703,7.9201486379,8.7137550931,9.7406803026,8.9377566832,4.7548710134,6.6888560089,7.6643317995,7.0969114854,6.593080429,9.4350881426,3.6772173676,13.3976990442,6.7530088354,6.8572797799,10.6421477588,8.1257440316,6.2662615708,9.9051263557,6.4210074137,6.9533713496,10.8703573354,1.5104939681,3.7536323947,4.6778403644,3.7501947885,7.6459006249,2.9380875509,4.2759042955,7.989728924,6.9164864537,10.7215221463,7.7250472928,9.6439100586,3.7431054203,6.7421063284,6.6407935528,7.0702049528,4.1708170192,7.151635942,4.777912338,6.9421628796,7.16443729,11.5001525489,5.9470421756,11.5328735504,5.2812199562,0.6915505643,8.9339976195,7.6550124447,2.0090622275,12.9268274129,7.2374838515,3.3771463021,5.9718314584,8.1229326317,8.3000921494,8.7241169021,5.1680964773,7.3943184207,10.4916331049,10.4049990532,9.6218179273,1.1267685231,6.8724713667,3.0515910371,7.5658172602,7.3760972378,6.2545387123,5.9284055114,3.8683563101,5.9534457208,2.9603897735,12.0201688234,12.4395563118,6.460999984,5.1671868083,5.6418450604,2.9016887613,4.4324423512,10.4463076086,5.6925716789,4.9753747754,6.7923792913,4.704730548,11.8024521268,7.3198890307
182,7.3968190622,4.5715191056,2.8234763137,6.6442795219,12.9116520018,9.5282993867,2.0952551255,6.4368068269,9.2406753846,13.4266352113,4.4669378931,8.3013693239,8.6712973601,7.2328955192,5.7786407161,8.5404852444,6.8514960737,9.2923041982,10.8124985,4.4997501396,5.2238722001,7.2084930886,7.4856577672,7.2897910802,8.5744562013,3.726162152,12.7108429138,6.5601339243,8.9189089362,10.2775890548,7.1812007189,8.027205343,10.9382379413,5.7952862336,8.5903234985,9.1609723363,2.2564317696,3.6198000017,4.7458728771,3.7867646979,10.2704231227,3.4671854746,4.6736029339,8.3283565231,8.0866728545,10.1896966701,5.9766737713,11.1747965412,2.8772127173,6.9750968781,6.0123570622,7.9787425292,2.7659895215,8.2114251829,5.4845057282,6.6823280944,6.5214155701,11.2319317808,5.8081495346,10.5705188281,5.783841594,0.6724426242,8.5873665103,8.2998491903,1.5067943928,10.8987410861,6.1556331637,3.9279099771,5.916987947,9.7979828706,8.6458164116,9.143719746,4.5095285234,7.817497159,9.7899895531,9.3546184041,8.0949109918,0.8432890422,6.4489279107,4.5821079593,6.9024938715,8.3082078603,4.929630124,5.519739838,4.2624296074,5.0828187731,3.4058127481,13.0621578312,11.8571358203,7.917365828,6.7485135446,4.3287895706,2.2841403138,3.7344270442,10.6278694102,5.623640904,5.488724357,7.8975582466,5.5566165067,12.1749914828,8.4855405958
183,9.3616588799,3.9180286321,2.4028091795,9.6112105145,12.85553357,9.9291528234,3.6083329498,6.3932967219,8.6059166934,11.7382847051,3.5997729076,8.4845948887,9.2027554259,8.0873133784,4.9382449991,7.9087164584,5.8194589334,8.4446703028,9.962114992,6.2235161678,4.2067300977,8.7703479412,8.3913689185,9.1226892467,9.5783946029,4.0292759415,11.9379705888,6.3807210338,10.3497677091,9.4129132322,5.0176623488,8.7388608323,11.8420090603,5.0817152871,8.7005192537,8.4319064573,5.0200517276,5.8663597713,6.9595738981,3.4041657967,10.6792592753,3.2799585721,5.8004362448,6.983627108,8.4286900324,10.1179480878,4.4016894724,11.260856994,3.4874712738,6.6766620573,5.6115114028,8.0380535533,1.9157085178,7.6539246685,5.7303174253,5.1423538348,4.6913446169,11.1694217109,6.7997142803,10.665737822,5.8075343191,1.1705519113,6.6348093895,8.1010887722,0.9683611363,7.7927210802,4.5477135622,4.1634691892,5.4298036345,10.0043448323,9.1352786526,8.5928587961,3.7608353436,8.6420148575,8.9483909749,8.5612484262,6.004452929,2.1026177551,6.6949405271,6.7806529357,7.2767228159,7.5587433969,6.4373104409,5.152527977,3.0542893779,4.4390382532,5.8152345536,13.6267184365,11.9554116057,8.7311838094,6.6573553716,4.363234094,0.9505468631,4.3488351813,9.6979384039,6.3511054222,7.5859189312,6.8420999736,5.0142899437,12.8525627897,9.0235471935
184,10.6011611211,4.0284490542,3.6855676718,10.9930998092,12.4630888955,11.0847333909,3.9283732308,7.1959825793,8.06603561,10.5890039966,2.3793883637,8.4994101837,8.9630753321,8.7350385964,5.7323866707,7.6396751037,4.8871188441,8.1078388513,8.2997929193,8.4909744882,4.8986873086,9.3096342974,9.2213951315,10.3201995197,9.368303635,4.005684181,11.7135890285,7.6323491759,11.2575851535,9.6792890031,2.547134349,8.1538194236,12.1733105571,5.4177190847,7.7944121128,8.4768095561,6.9297732269,8.465461338,8.6564582356,2.0408286852,9.9177898129,2.0244138803,6.90955655,6.8152372468,6.4715130358,9.1349841939,4.3629855445,11.6449616697,4.445432304,6.543196252,5.2295077566,6.0144681732,1.5534950988,7.2021470462,5.8607312319,5.3177447123,3.530897292,10.4222583201,7.2249147865,10.6849175991,5.0377935199,1.4172972832,5.4967702099,7.2801366376,3.5641312943,5.2878995875,4.2301006409,3.9922182945,4.6665927402,9.3107006266,9.470859942,8.3233549964,4.7209142337,10.081550994,10.191190214,9.0042686418,5.0894426509,2.3582043613,4.5061117467,8.9316855144,9.523898564,8.1154769975,5.6063141739,4.0779985056,2.7935244961,1.8652083263,7.1669451473,14.0568757841,8.7554876595,7.2007158044,7.7841223747,4.6304039712,0.3517339118,6.7642875326,10.7631104621,5.0925068542,9.7533731818,5.1085362335,5.0658656626,12.1616038602,10.3208787397
185,9.5870930617,4.1847321601,3.2605671954,10.2943760404,11.2479072832,11.9174818457,3.2720644709,6.910558157,6.2009759358,10.3496795359,1.8786711045,9.3089089461,8.3199127313,7.2726093697,6.3588827382,6.9877730424,3.9930192213,7.713339384,7.4167083253,8.6175114347,4.4339989628,8.1540490715,8.9056304892,9.0940637238,10.5675414679,5.2413229575,10.339246035,7.8121607082,12.5210060857,8.9815882569,2.3694856201,7.8072054568,12.4045960998,4.4818571342,6.8036519804,8.3420603759,8.0259742894,9.8822958021,8.493443073,3.2815833204,8.6204682594,1.1925789479,7.0144464344,6.0213195091,5.1300203107,8.4305344056,5.7408548188,12.6067067234,6.1275051729,7.9801347758,5.0862057396,5.4928598786,1.3799571775,7.2441049825,4.1846496948,6.1234562037,5.0462847549,10.2466822405,8.8153577534,11.0771156959,3.7108325406,1.0266569848,4.8095222574,6.3464687452,3.7784510171,4.1861770974,5.9826633979,3.814060591,4.0268642424,10.0248186133,8.3808971632,8.3957494838,5.5298492737,9.0808055509,8.5569477688,7.8375806838,6.0017866966,1.732949825,4.0915709602,10.6603233632,9.430152338,9.9721667369,4.7322666194,2.8217113677,2.9799510079,1.6387315654,6.4000580961,12.5805892327,5.1723300099,6.6064266147,7.5801921813,3.5179420559,0.0846690878,8.0023891272,11.0474525321,3.4110759743,10.411717348,4.8415900081,5.4399499069,11.7842803375,12.6186203403
186,9.858215459,3.2268989035,1.5947157294,9.6021674747,9.761090513,10.9198651802,5.3821049277,7.6346035123,5.5218476932,10.4049146701,3.0911560797,11.29787811,8.0165357023,6.0662478068,5.7755638877,7.9651523741,4.7264250272,7.1042236725,5.9863836192,7.5021244864,4.185686826,6.2464656508,8.5207914213,8.3994403208,11.2488943367,7.5083055389,10.2185277503,6.6666951644,11.7221753635,8.5350183244,2.3046282047,7.4430113424,12.3703257466,3.1244708999,5.6498461033,7.4034494642,8.009443328,10.534536833,9.386726494,6.317255964,7.6702048427,1.8870917856,9.0274368584,6.3463220711,5.0611019993,7.9965950201,5.3470301067,12.1418813259,7.3518977618,7.4623480012,5.1129937716,5.1427996478,2.2031782015,5.7486416713,2.7522628369,7.2587888689,5.4656444967,9.7026126784,9.1430338604,12.7147024835,4.0286718855,0.7116832397,3.8910839191,8.3794335519,4.0741213408,4.8139445485,6.5352986661,3.0228031007,3.9738233878,10.2180816163,6.5338843963,8.7187907105,5.5932687114,8.6109470007,5.4970727214,6.1217088747,7.0564961701,2.2848818128,3.6729114054,11.6606528752,11.2807744655,9.1868617919,2.4656864604,5.6528045847,5.2766838268,1.2107892985,7.1351870236,9.8406482845,3.6000786613,6.0734910008,7.2264503811,4.1092475605,0.8949995748,7.1010932941,9.8432249482,3.4153387219,10.9770534425,4.3333084988,5.2418606294,9.857289031,12.7185187851
187,9.4207254401,3.7236203365,0.9218199379,11.1207716417,9.9521424981,10.7416231938,5.8623505051,9.3220612382,7.0256765868,10.4087218951,4.6355354,10.9995045159,7.0460608261,5.7846468375,5.5959659126,7.7080467755,5.9793762889,7.7527925663,5.4679380902,6.883034938,3.3569321956,5.6669536375,8.1476635394,6.455109719,9.9682476491,8.9057306566,9.2642802283,4.1855365488,12.1073126981,7.3281924293,3.9016494926,8.1045879818,10.1189314217,1.1722958062,4.6445556607,6.8543925938,8.1626753218,11.2951865548,9.7982113922,7.8088799798,7.2460869025,2.2186441404,9.1078885401,5.7609631218,5.1143512997,8.4560789366,5.6532929007,11.9211702529,5.6547087707,7.0023671151,5.9285032089,5.6395116909,2.6478819054,5.5670017251,3.5025953239,8.1356643182,6.7201014322,9.3786740549,7.8101855853,13.0526729661,4.3748975911,2.6791645314,3.1281524883,9.7726394309,5.6590426478,6.9894907508,7.3372874874,2.0990912525,6.4098816292,9.741092152,5.89724725,8.7955621787,4.6973063457,9.331839227,3.8879951102,5.1092477947,6.8656869266,1.9867589412,2.8725281501,10.9434519228,10.7615752333,9.3742176087,1.6911476792,7.7393359732,7.0915649114,1.4132695664,7.5756611106,9.4950526873,1.9208813986,5.7261191994,7.1764157964,5.4585499263,0.9392258221,7.3170433831,9.2596490513,3.9372564524,9.7213219476,4.8007075839,6.485391699,8.3777751954,12.4280127158
188,9.4094958216,2.5606672606,1.1737204508,11.2487060566,11.6932359764,9.5189524314,7.1535361377,10.2067594747,7.8647122526,9.7339067977,6.4890654747,11.8038806098,7.8058610989,6.2446416287,6.425438589,7.5623416014,5.4471929329,7.4658749031,6.4221932125,4.9086657776,3.469452009,5.7165590662,8.0387552149,4.4729865327,8.8722246819,10.5052502325,9.4893503445,3.4208899203,10.5128472991,6.3957201343,4.1191843936,7.3261701111,9.2184204984,0.8235017855,5.2446540022,7.0010574075,9.0780426494,11.7887141185,11.4772953959,8.5567468167,5.2247368942,4.1761685969,7.7127591857,3.9639702491,6.4405350111,8.1224348861,5.4022675195,10.2716755757,3.6199318348,5.9989531212,8.5207416732,7.0253131702,2.9837069638,6.0631662503,5.0534356778,9.5710702159,7.2188819862,10.6777722039,6.7831453726,12.0155289615,5.3314401359,3.3484922034,2.2943594627,10.4341678159,6.8939140193,9.2992092818,6.0862959377,3.296257797,8.7251572199,9.5502230906,6.0241651211,7.2274080009,5.8726790959,8.8983822366,3.9266698033,6.2550607287,7.2137086492,2.8251520153,2.1316555631,9.7402250692,10.7008362368,8.7684350823,1.5640345392,10.0111344049,5.4724673695,0.8318224297,8.2433557856,8.4933522698,2.278547025,6.5821974007,7.3390784947,7.1251704883,1.8507693485,8.0629602821,7.9994089107,5.9474379911,9.1315640771,5.9599257401,6.0536689986,7.4256512217,12.7804877229
189,8.8457422233,0.8462434304,1.1763332226,11.9388108253,11.8135020996,7.8199567452,6.9921963788,10.2153687808,8.487492698,8.6944236496,7.5430920594,11.9555130636,7.7346523179,6.3733005919,5.0477476958,5.6697819994,5.217072761,7.6890197604,8.4016284222,2.3797250623,2.9471742941,4.6944390916,6.7041830907,3.7012578659,7.0298595407,10.8750825764,8.5111153771,3.5165742463,10.4013403228,6.1095702689,3.9615773543,5.7481145788,8.7264751685,0.8710337939,4.3689137894,5.973025915,9.5697786059,13.4985170377,11.4354033603,8.5437954929,3.6956514591,5.3763035038,7.5154316586,2.6930220471,6.9016450177,9.5021259915,6.3734719464,8.3979711903,3.6264518226,3.8030355014,9.1612182257,7.8074467792,2.3680478768,7.2223447251,6.3422659998,9.7632803646,7.3314353392,11.9823380506,6.0796160918,12.0734639032,5.506391402,2.3566623362,3.9975264183,11.0898497863,6.1331130136,9.9393582066,5.5885027238,1.7728472851,10.0036662354,8.5405227902,5.9296918702,6.0355588321,5.8173985593,8.5249275924,4.3094287504,7.7710945746,6.0389311097,3.364253108,2.343710073,9.1694904092,11.2002612414,7.9860779648,2.3692404505,10.9373509871,5.2274819127,0.0893514822,8.3422225042,8.6511522242,3.484569744,7.4595070397,7.2130439018,6.3995588891,2.1181824296,8.3821508206,8.332599739,6.3913931398,8.4593316641,8.2601060233,4.9268620638,6.3386890618,13.1713784421
190,7.1283732255,1.2902867525,1.5227070796,12.6809356949,10.933869919,7.0936160602,8.0167453971,11.5742763622,9.7710236098,7.309886943,8.393724253,11.464972822,7.7130874868,6.4839915134,5.5122690642,4.9696101526,5.3588937064,8.2117692371,9.0179705342,1.466582888,3.0329895761,5.4247817518,6.433899888,3.2333832626,7.5803920764,9.9874942839,7.1510800591,3.6163655279,10.1557802349,7.9934377131,2.1565225603,5.9538325745,8.8095186388,2.1528659251,4.2356941237,5.0757124619,9.1945825913,13.639528169,10.7916698472,10.702453068,2.6132266065,4.786976849,6.6338066165,3.3946343139,7.8708922278,8.6738789952,6.5927601673,9.1317055878,4.5587562646,3.6131081797,10.6925753563,7.7083346802,1.7708648701,7.8737243815,7.361816872,8.9123529887,8.4989527581,13.6790860857,6.7079477797,10.8851485882,5.9605415035,2.4350068361,4.2764924403,12.061957511,3.9084001234,12.0150017558,5.0653267368,0.3878698749,12.0288699844,8.7798203632,5.1826880493,3.890173995,6.3805590353,8.1137838712,4.6520685879,8.9765732809,5.0972891153,3.2351006596,1.4970538376,8.3258564706,10.7988805378,6.2588845413,2.1213060215,11.3783766342,4.5477536532,1.1831968313,7.9044983955,7.0307597722,4.3699162125,7.3735287212,7.3530597686,5.9902953314,2.275018361,8.3239073649,10.2848814349,6.4825354769,8.3811340625,9.8220832786,5.4377959311,5.8220424001,12.001268958
191,7.1529008836,3.256190896,2.6316871406,12.7942193135,9.8469904272,6.0083937311,8.1861228745,12.4199238081,9.3622039487,5.4604332111,9.2162549701,9.8522364683,6.5659852397,4.3348011025,5.3310618062,3.7988310247,4.8947560289,8.6425022374,8.3528715443,0.8110292648,3.4412377587,5.1932775558,6.2854285249,4.025567171,9.0210235102,9.4022849641,7.9997017745,3.0218433511,10.0899179922,7.2204992192,1.3024267945,6.8339261931,8.4071173689,2.2097932309,2.7094754015,3.9802668553,10.1918535889,12.713300398,10.4566222586,9.9927864745,1.9396347375,5.0876519686,5.7803433597,2.865332247,7.5234727747,6.5748616658,6.2639535645,7.6521560115,5.7581332601,3.4280672922,9.5106517752,6.4289750205,1.2192424696,8.150794983,9.5139153326,8.374239307,8.2939651766,14.2412921601,9.2845898385,10.3932731673,6.7618850045,2.7175524437,6.2644130377,12.6212671314,1.0376256417,12.6752712483,5.2918764087,0.1210861793,11.2304711129,8.3861014864,4.0670049613,2.4457496359,5.6361087935,7.7755284259,7.1728048556,10.4911159987,4.9808855733,3.5914111339,1.7068505256,7.6102243279,11.9622701382,6.4107956068,2.1420049394,10.198973042,3.9093613307,4.8133679408,7.094268294,5.4867225257,4.3577272276,7.4729969794,6.4753780746,5.1510436849,3.4863493671,8.159187376,12.0154198905,6.4488558227,8.2171508833,10.1881297125,5.5146859879,5.4459409613,10.7624945164
192,7.0356266112,4.8879665447,2.5612226279,13.6876178468,10.2805441569,3.6112167193,5.4288214002,11.2610008067,8.8626189363,3.6759523891,9.6443139288,9.6921074142,5.2119728171,3.90496543,5.9828034711,4.1245864751,3.4349624442,8.5291282791,7.0967946121,2.3700644113,5.2903813573,8.1706691736,4.3799618021,2.9570296665,9.0877323036,7.9525955025,8.5969776201,3.7603869833,10.7005325241,7.6258341246,2.5736068001,6.3047177143,7.817843354,2.4106422325,2.5391353651,2.7340774203,10.9252982857,11.4275091537,11.2145148022,9.451385541,1.6003000738,6.8062467339,5.3538643024,3.4303512601,7.1121673353,5.1660878544,4.7912285672,6.7602793979,7.6141840497,3.7504103945,9.7009090915,4.2292009045,1.0708708842,7.0172018729,10.65829396,9.1647549018,8.4251680267,13.709243654,12.0057582301,10.1689372621,6.9180484791,3.9392443838,7.993455693,11.00533762,0.1158421929,13.8510896949,5.7430305361,0.169955681,10.9693634322,8.436457112,3.983708968,1.9761264956,4.3401214868,5.8572426894,7.8373403358,11.448964683,4.6698677938,3.7463001758,2.3224564817,8.4920954602,12.2329539132,5.3731495315,4.5424713642,8.2928784831,5.5344284009,8.9803501094,6.7568724779,6.027693403,3.8321626353,6.6084471127,6.6038814751,3.0665514627,4.5710625838,6.4484210585,12.1010661348,6.0683964265,8.3118255757,10.5194865079,7.0630432911,3.9821077349,9.0865282203
193,6.1945641964,5.4215682238,4.0589323985,13.2917990302,10.624426409,2.5785083569,4.5070632278,12.2703084916,10.6935885973,3.5314939109,10.1641217534,9.7922327362,6.5596487483,3.938596469,6.6713108646,7.4794853767,2.2180141277,8.1474243411,8.4999643541,1.9569308563,7.5767700425,9.4268231725,3.0879357854,2.0315711313,10.9515127241,7.8881298959,9.228259148,3.4666968928,10.7294198249,6.7690418656,4.0598320838,4.4922215574,7.9901599937,2.7315925846,2.8135737149,3.0513985488,10.990541704,9.9351816819,11.5153552167,8.5822991923,3.064628137,7.5010764812,6.1911458136,3.7312151283,8.5280959465,5.1308713081,5.0492255446,7.5052877176,10.0570821989,2.4993953438,10.5527974273,4.189791661,2.414744522,5.2707292867,11.8846111223,9.5763732729,6.6870438451,14.2103526151,13.2982029211,6.7369550438,8.5185904853,5.1373332293,9.3662544638,9.6587650815,0.4063361336,13.0396524939,7.3409441728,0.5828419481,10.8734400317,6.6593506403,5.7927719815,4.0474146973,5.1944055056,4.1697058519,7.8652327843,11.7942457547,5.8610578994,3.7675289025,2.8437807791,6.1817088415,10.9961830561,7.1235122325,5.6474596311,7.1917062902,6.674936027,11.6833967306,5.7797351667,7.3093714124,3.5577492869,6.7756245668,5.729897257,1.6446838268,4.7039339554,6.4578936208,9.3731299589,5.0024207386,8.694584687,11.3555402344,8.0455166286,4.0932534392,7.1613254866
194,5.6802070169,5.1143363125,4.6330833399,13.0320284831,11.2920448356,2.7340305668,3.5659635609,10.7022552482,9.5237025182,4.5310337614,9.9421143945,9.9539713394,7.6932388187,5.0828334823,5.8417676555,9.0336725505,1.7120088484,8.4428702086,8.18193197,2.0480989537,9.7245201945,10.7275317931,4.2635435259,3.6996888177,12.5952892575,8.5851086285,8.349202966,2.9992159587,10.123709004,5.5887717974,5.2787008203,3.9865699449,7.2793995029,2.8343328503,2.9346942611,3.683945698,10.8158095887,8.3713720418,11.2613640242,7.1082047889,5.2167861131,6.6054670318,8.1085328213,5.1571010456,6.6931478685,5.3474782414,5.8760497524,8.0795017459,11.3218868298,2.499247311,9.6734974178,5.2171648322,3.5816401048,4.3110133874,12.7316085821,7.9428117782,5.111707785,14.1985965609,12.5798626056,4.9308104267,8.6941647307,6.3789561703,10.6862611799,10.3520509345,1.81533537,10.9023169379,7.6388247748,0.8563024133,9.6777741813,5.1679831397,5.6904686645,3.6644159539,5.6969556812,3.1289619292,8.0035593715,12.0064149452,8.2519074384,3.4244655375,2.4306654996,4.6845787601,10.258581565,9.0806651392,6.5077600143,7.7968062017,7.6784739227,12.2599158063,5.3099041623,7.9863337849,4.4210027405,5.3225601294,7.6493247572,1.2686710982,4.8759874717,6.2170094265,7.4987117546,5.5171456467,7.8986448942,10.0634822273,9.2267620502,5.0141591175,5.2277717159
195,5.7713757933,4.6557337801,4.4217779729,13.0381797288,10.2610838301,2.0499490823,3.6323211366,10.3338237698,9.2056543117,5.0846940698,9.4243700624,9.4959436993,8.1481267928,7.353299765,5.9415558283,10.755534754,2.4654574481,7.3040731953,8.8485863556,2.1045399609,11.8970381997,10.87974196,3.5836601043,3.5541563947,12.3244653974,9.1083622576,8.0204366878,3.7691056177,6.972326604,5.5237117419,6.4370787004,4.4428580377,7.026349619,4.1290459761,1.9956527145,4.5076669034,12.946344702,6.2337177255,10.4754112031,5.2615301616,5.7203371606,7.5132297306,9.7475979158,6.2411067029,7.3431768222,5.5418927654,4.9270828391,7.2829991966,10.6414175805,3.9573826292,9.5298394627,5.8656940626,4.6009900414,3.9156557323,11.0189170736,7.9675331797,2.8301608099,13.4467320947,11.1637331111,5.044969137,9.4883295798,8.0080386376,11.152592764,11.1438527979,3.0826481842,8.3797514629,7.0437905446,2.0619728098,9.1350115324,5.1821981673,5.7045922895,3.1261828899,6.1812882023,3.1838123795,9.3724861549,12.2279265184,9.2202764743,3.6154357776,3.8123158635,3.0808050716,9.7648330408,9.1686874025,7.2502187368,6.4607960579,6.6484573172,14.0405853007,4.9509816472,8.5469811414,4.0841134111,6.2727789199,10.0008291713,2.5450869612,4.1347957393,5.4731499258,6.9811899008,5.8816077873,7.4712413909,9.9640613276,12.2111524666,7.0514229374,4.1142416559
196,6.5690828342,5.4046332212,4.3868794909,12.0550848217,10.681405581,1.0937305753,3.4672305161,11.1825678132,8.6504137022,4.5186548556,8.7707539169,7.2963207473,7.8509760812,8.6569462241,6.6492587473,10.8635892134,3.9674277544,6.1863731231,8.5924568109,4.3762823087,13.4044480447,11.7699342146,3.6725797155,2.8141290911,12.6649138921,9.0361298414,8.131464901,2.3109693289,3.1786983748,3.9373771588,6.7668240341,5.6595922709,4.853755105,4.9489416358,1.9682114516,6.1618365553,13.4081490073,5.7776133417,8.7170670038,5.6809565431,7.0820368676,8.8764049961,11.4642978342,6.2363593726,9.6309703322,6.073513167,4.6538374256,6.5704536636,10.2599093855,5.4363199394,9.2286876345,5.2892484654,5.6447583097,3.2060863599,9.0578470691,8.2865260743,2.2884263642,11.0383686407,9.312173546,4.863405919,11.1921932589,7.9783102269,12.9575631857,9.3175345002,5.7136634496,6.1477424881,5.5283560534,3.5123731868,7.4243739081,5.1592797358,7.7146743652,3.3105331895,5.8008047666,3.4741278373,10.6941183521,11.6087419011,10.5875213972,5.1349705999,4.1901973943,1.3029165806,8.6719742833,7.1671073582,8.0727411699,6.1908874509,5.1391919387,14.1994629891,4.2085002599,8.2136978709,5.4910106261,7.2469138907,8.8020267924,3.7350939827,3.0849907082,5.3999253726,6.9237844743,6.93418706,7.7949832584,8.7057040999,13.2809289361,6.1885065373,1.7495688645
