,101_1_222_nonlinear_homogeneous,101_2_222_nonlinear_homogeneous,101_3_222_nonlinear_homogeneous,101_4_222_nonlinear_homogeneous,101_5_222_nonlinear_homogeneous,101_6_222_nonlinear_homogeneous,101_7_222_nonlinear_homogeneous,101_8_222_nonlinear_homogeneous,101_9_222_nonlinear_homogeneous,101_10_222_nonlinear_homogeneous,101_11_222_nonlinear_homogeneous,101_12_222_nonlinear_homogeneous,101_13_222_nonlinear_homogeneous,101_14_222_nonlinear_homogeneous,101_15_222_nonlinear_homogeneous,101_16_222_nonlinear_homogeneous,101_17_222_nonlinear_homogeneous,101_18_222_nonlinear_homogeneous,101_19_222_nonlinear_homogeneous,101_20_222_nonlinear_homogeneous,101_21_222_nonlinear_homogeneous,101_22_222_nonlinear_homogeneous,101_23_222_nonlinear_homogeneous,101_24_222_nonlinear_homogeneous,101_25_222_nonlinear_homogeneous,101_26_222_nonlinear_homogeneous,101_27_222_nonlinear_homogeneous,101_28_222_nonlinear_homogeneous,101_29_222_nonlinear_homogeneous,101_30_222_nonlinear_homogeneous,101_31_222_nonlinear_homogeneous,101_32_222_nonlinear_homogeneous,101_33_222_nonlinear_homogeneous,101_34_222_nonlinear_homogeneous,101_35_222_nonlinear_homogeneous,101_36_222_nonlinear_homogeneous,101_37_222_nonlinear_homogeneous,101_38_222_nonlinear_homogeneous,101_39_222_nonlinear_homogeneous,101_40_222_nonlinear_homogeneous,101_41_222_nonlinear_homogeneous,101_42_222_nonlinear_homogeneous,101_43_222_nonlinear_homogeneous,101_44_222_nonlinear_homogeneous,101_45_222_nonlinear_homogeneous,101_46_222_nonlinear_homogeneous,101_47_222_nonlinear_homogeneous,101_48_222_nonlinear_homogeneous,101_49_222_nonlinear_homogeneous,101_50_222_nonlinear_homogeneous,101_51_222_nonlinear_homogeneous,101_52_222_nonlinear_homogeneous,101_53_222_nonlinear_homogeneous,101_54_222_nonlinear_homogeneous,101_55_222_nonlinear_homogeneous,101_56_222_nonlinear_homogeneous,101_57_222_nonlinear_homogeneous,101_58_222_nonlinear_homogeneous,101_59_222_nonlinear_homogeneous,101_60_222_nonlinear_homogeneous,101_61_222_nonlinear_homogeneous,101_62_222_nonlinear_homogeneous,101_63_222_nonlinear_homogeneous,101_64_222_nonlinear_homogeneous,101_65_222_nonlinear_homogeneous,101_66_222_nonlinear_homogeneous,101_67_222_nonlinear_homogeneous,101_68_222_nonlinear_homogeneous,101_69_222_nonlinear_homogeneous,101_70_222_nonlinear_homogeneous,101_71_222_nonlinear_homogeneous,101_72_222_nonlinear_homogeneous,101_73_222_nonlinear_homogeneous,101_74_222_nonlinear_homogeneous,101_75_222_nonlinear_homogeneous,101_76_222_nonlinear_homogeneous,101_77_222_nonlinear_homogeneous,101_78_222_nonlinear_homogeneous,101_79_222_nonlinear_homogeneous,101_80_222_nonlinear_homogeneous,101_81_222_nonlinear_homogeneous,101_82_222_nonlinear_homogeneous,101_83_222_nonlinear_homogeneous,101_84_222_nonlinear_homogeneous,101_85_222_nonlinear_homogeneous,101_86_222_nonlinear_homogeneous,101_87_222_nonlinear_homogeneous,101_88_222_nonlinear_homogeneous,101_89_222_nonlinear_homogeneous,101_90_222_nonlinear_homogeneous,101_91_222_nonlinear_homogeneous,101_92_222_nonlinear_homogeneous,101_93_222_nonlinear_homogeneous,101_94_222_nonlinear_homogeneous,101_95_222_nonlinear_homogeneous,101_96_222_nonlinear_homogeneous,101_97_222_nonlinear_homogeneous,101_98_222_nonlinear_homogeneous,101_99_222_nonlinear_homogeneous,101_100_222_nonlinear_homogeneous,101_101_222_nonlinear_homogeneous
179,9.9030391662,5.5306870616,8.9765358072,14.3493012637,5.4439640342,2.976095847,9.2733892258,6.7529112644,11.8290433516,10.2832114301,4.9905588846,3.1277979264,9.9327522542,6.5126810978,7.9904458862,10.904206005,5.2623883913,8.3119768526,7.1306077063,9.6646508533,4.085406972,7.3094486541,7.991147425,7.2735638743,7.6616598509,8.1832009888,7.6484033604,6.4661710007,5.3516384415,11.4371252112,7.776373277,4.4221905257,5.0904949496,11.2158665322,5.6291495005,7.932632941,2.9177119976,10.6148961983,11.9722389853,5.1659265512,4.0065517053,9.9050315626,9.1937436072,6.995059207,8.3696320595,12.1859253562,5.9797222773,3.4867105135,12.4659509442,5.643410093,9.122723623,4.047788377,8.8576900491,10.9320936927,3.3530159026,7.0741607966,7.6963568451,4.9559566585,5.650537477,7.2426501494,3.1438192442,4.7661984519,13.478225999,6.2311382758,6.4221497134,7.5884670041,4.7326792847,5.1803525164,14.2406234279,3.4266348663,4.5318093118,7.8920856153,4.3578646933,7.7991049979,5.9007481846,6.9483258182,6.617840508,5.7706227022,12.0879764713,7.6102785665,11.2017879997,1.8260873096,6.0103410001,3.8628089454,3.8164909014,6.5508832474,10.6100418168,7.2056412051,8.0744528429,11.6933653114,2.2023336264,10.3595675901,5.4027115613,11.7353146803,7.3348309865,10.8592450477,2.2334135484,9.0566363132,5.2849655397,5.4002873979,0.6256629781
180,10.2263614982,5.389466848,9.7640757044,13.6392604172,6.2524546825,2.8449205916,9.3966129155,5.4683923619,12.1607176878,8.2077792417,3.4946015025,3.2325067968,8.4570118367,5.9841556361,8.5647433288,9.9621378149,6.8544875068,8.5316959563,6.4280931999,9.1003283698,4.067326546,6.4227909002,7.9918551477,7.4280322971,8.1158265876,9.5971813604,7.5601855756,6.9878250439,5.0375441455,11.3448981285,8.9252512175,4.256333319,6.0071817118,11.3955038723,5.7938141504,9.8930681669,2.8825577545,11.5286311587,10.7074974987,6.1677331648,5.3764746066,10.3172947818,10.3488378194,6.9553687421,9.3338804393,12.8537585312,8.8638387431,3.3369741845,11.9812336069,4.9730739681,9.9490874267,4.248811792,8.0649468933,11.1413693048,2.4598621014,7.1174066668,8.1372902552,5.814780489,6.9985683024,6.6458016645,4.7630774551,3.9576763853,13.4510852096,4.984771662,6.267536925,6.8390749715,4.8728114712,3.6271983612,13.0492397795,3.3472030044,6.2092477254,5.1304538847,5.0429479226,7.9642474899,6.9453170247,7.4415232498,7.6851421744,6.6671694742,12.4615718077,7.1698362909,8.5496249596,0.9842668556,4.3069230199,4.9556297738,2.9534920792,6.0334814172,10.6336228554,5.9362393641,8.1789912343,12.7977670776,3.489390805,10.9543971057,4.9387544792,13.3355894352,8.20717872,12.2075446782,1.1074511352,7.8377137163,4.8651962385,3.8220337814,1.7637257973
181,12.0384960812,6.5076707542,8.6655841687,12.8398168111,5.1508296704,2.8372324684,9.3428672101,4.7051776665,13.6750549288,7.5063509023,3.3266672517,4.4375405259,9.599176935,7.5607428081,7.8964544832,8.7615283626,6.2560961768,7.7365164692,5.8933549572,9.8411833888,3.8710792257,8.2647117834,7.6875888401,6.7939187695,7.8130885148,10.0701322227,8.0476845516,8.5071728854,5.9725385233,12.1306100862,8.3474019912,4.7041977022,5.8570235318,12.589019553,4.7722059371,9.868047313,3.1533321457,11.2220087346,10.923559534,7.0083863769,5.1767878326,11.0458338942,10.3654898191,7.1634174427,9.2406102448,12.6799508472,8.120765096,4.3164141923,9.8692486833,5.1906654312,10.7400858414,4.0660445192,7.6678533242,9.7952734967,3.0698413989,6.7784140583,8.1421163567,4.8044369876,6.9994185184,7.6924197288,3.7617198412,4.1144732907,12.3876392597,4.4667180345,6.8565860478,5.2687188403,6.0080331858,4.1849188499,12.5854007658,3.9183610866,6.4894799869,5.4835102316,5.8780314984,9.1144529274,6.7380950715,7.6649983144,6.5708594668,6.4662919518,11.2347429134,7.6478419425,7.9833767227,1.0482901827,4.1617593157,6.5091646887,2.116207103,6.7068516641,12.4448663622,5.5986602969,8.5453331522,13.1329390655,2.4882851524,10.9783187983,4.148363525,14.2757967105,6.2848697375,12.141468712,2.0692622907,6.7408703775,3.2498533677,3.4456452222,2.5421478923
182,12.4373621619,7.010699859,9.7148715068,12.5564965816,6.1563219254,3.9122938623,10.3400825187,5.5101093033,12.8676715536,9.0980068978,5.2234616175,4.1079044819,9.2764500576,9.5213346413,8.2448477633,9.5160066478,6.2443797796,7.0133294353,4.968771383,10.1001595604,3.1171197368,7.0136776196,9.2384422956,6.8251719453,7.1193396125,10.0970692796,8.7229412377,9.4430019526,4.270665937,11.4040277229,6.2792013775,5.1289280624,6.6937382518,13.9791800317,6.5057185918,11.4589422196,3.7075301918,12.4970603302,11.2180709033,7.0467993304,6.4180048619,11.266644989,9.9154583113,6.7191999557,8.5362449972,12.4038464293,7.7790205724,5.2917687002,10.4428667405,3.6657846627,11.9489915136,4.1935456451,7.4103907875,10.389259715,4.8917901122,7.3131023009,7.4438977081,6.2638921164,6.1257389958,8.4073147705,4.7970162385,3.4167821375,12.5501287104,5.3325134593,7.1418337985,3.5621953878,6.584141916,4.0728024139,12.0871223143,4.5956453268,4.3659831759,6.3197824613,4.1941703743,8.8225367031,6.4188393104,8.9273406523,4.899423411,6.6345393985,10.4890620151,9.4225314258,7.56357988,1.626539473,4.2760546828,6.1631034917,2.4480375122,5.4442942783,12.9447563423,6.2069007797,8.1247200084,13.4556683097,1.3353419692,12.2540756829,3.4418586836,12.4180979025,6.5094520885,9.988448013,2.4037480824,6.1126694932,3.9519142143,3.1419968362,2.6571250484
183,11.0794956322,6.9045028747,9.7525435251,13.5955192002,6.7789942484,3.8168195313,10.718243366,5.1024049352,13.8845368212,10.6788992168,7.7594046236,4.5815296854,10.4827336375,10.1541282367,8.7139500891,9.1150198626,5.5130241704,8.7010856272,5.3050404426,10.2401280214,4.9120877608,5.9939871678,10.7232892075,7.9878330194,6.4568500034,10.1644948957,7.3016936437,9.3314954632,4.6264282658,12.0543446811,6.5657297315,7.5433603837,7.6478405456,13.3041399863,6.858274396,10.2957025145,3.7696496003,12.4890454229,10.8843077582,8.3088331172,7.6143323377,11.7850027447,11.094996331,4.8903834674,7.871211047,13.3034604585,8.514458407,5.7615538054,9.3322148627,2.7495919973,11.9655863014,4.960632696,7.9926318227,9.0110739237,4.3706969846,7.9128639971,6.903713061,7.5193660432,6.1550778361,8.8770540455,5.7715399748,4.1276792035,13.1325622965,5.6802113128,6.4179452007,3.9600537146,6.6637819467,4.4629446869,12.8372348362,5.5675982954,5.6396284532,6.7637015586,5.0315903864,8.9473683178,5.4990745303,10.1686075756,4.9133238447,6.5618839756,9.6653132941,8.0167538083,4.9377034416,3.3550317402,1.7902665526,5.6094026051,0.4963818943,5.4382024826,13.1920996554,5.1029367018,10.2751428748,14.7217779162,0.9111766173,12.8426547528,3.4722824538,11.6351030009,7.0854504986,9.9365466937,2.5988324764,4.3345730986,3.9083502798,4.1902614098,2.5505385818
184,10.5930557632,8.0077460437,9.3486777596,13.3906063447,8.2592262265,3.1039725947,9.5565897952,4.8320767323,11.8690395837,9.5770012844,7.8564063056,4.7221242923,11.4905945404,10.1656113354,8.2955026509,8.0618530343,6.6575140144,8.8226159044,5.2283523845,9.4880899671,5.7698772044,5.9304009757,12.2555658877,7.3322870508,5.4745667097,11.2789008521,5.9263109843,10.7925628614,4.9519073298,10.2787479065,7.5790564478,6.8479909232,7.7134009664,14.6431764896,7.7133136424,11.6945021224,3.8977949114,11.82673259,11.6673376631,8.4187579207,8.6481467495,10.5320009908,11.1175626313,4.668933656,8.1141304916,14.088022035,8.1411786607,6.2119033404,9.8247533307,1.0353109672,11.7567584989,5.8480048297,7.9691785582,9.3366924927,4.1722572725,7.7793760121,9.0113104446,8.7483230307,6.3366847251,8.4921118406,8.0246034353,4.7666517449,13.3637979277,5.3912419866,7.4180827886,4.8348697146,4.7786544895,4.4707424508,12.4639202965,6.1060416968,6.604279173,6.3861781162,4.6645604461,10.1630963293,3.6292999331,10.4859618418,6.1270545742,6.909403781,9.5579802761,7.8955148359,4.2382438752,4.7016390008,1.381937262,4.599931414,0.5511359968,5.0779856637,12.3257407887,4.6891212154,8.0422533695,14.8869609957,0.8047470113,13.0389240684,1.3880467935,10.9305978797,7.7818639942,8.19174496,1.6945759586,3.2306904957,2.6163854229,3.5213027672,2.3313302596
185,11.3031381552,7.6211054512,10.480884986,13.4085243232,7.5228680284,1.8369635472,8.7674267495,4.2504342472,9.7954656098,8.0753118506,6.1584888861,4.0689607699,9.3843437806,10.6583549288,7.7775527182,7.2250611704,6.7352344248,9.6871108305,5.5107617938,9.9539828238,5.443722881,5.7850515974,12.3671503053,7.2189609612,5.4751242723,9.0442048131,5.5911841374,9.9867841995,3.5268888138,9.0757182264,8.054018806,7.2749248729,8.2200898859,13.7946394649,7.9366543231,12.3560079247,3.4931770161,11.1812917718,13.1368914034,9.1678723095,11.293477135,11.6979796496,10.1268557398,5.5775119878,7.3748610463,12.4027305194,8.5975789661,8.0425445069,9.9501985483,2.6790927519,13.5957040807,6.2962880512,8.841823639,10.7438879833,4.5928248541,6.6300125025,9.4197459344,9.08306355,5.510896539,7.5073985006,8.0937610693,4.7801467367,13.9945953734,5.0496895211,7.4320707096,4.0828438001,4.7250227065,5.2169364025,10.7071130264,6.2680942835,8.2443151645,5.9871282705,5.4303005194,10.8568074036,2.9475555838,9.9255470515,5.5158876653,6.3708166977,9.6664218969,8.9110172238,3.6737922229,6.7322317029,2.3029638671,5.8974866964,0.6065852365,4.3821900999,13.0389087902,5.677246685,9.355915852,14.3888135839,2.5503024705,12.5942529067,1.9581808205,10.9838814802,6.3060688991,7.0649406261,2.1485758928,3.1120986066,3.1850238638,3.4049939957,2.5578627843
186,12.2670161577,5.7303507837,9.9877450098,10.1711248215,8.2752677116,1.6648117754,8.5497224206,5.269011846,10.6863737726,8.1874249452,6.1864013209,4.5712762096,9.8752216392,11.8784252192,7.8341725949,8.732344037,5.7755496647,11.531488465,4.1687788364,8.7035373625,4.9103447723,6.0483862008,11.2586719509,6.9274968363,4.8004323228,7.5439897661,7.3618783688,9.6749498581,4.8161309789,9.9232381418,8.9984416089,7.7357077757,6.9334190768,13.4584546799,8.6206371572,12.5687852349,3.694344353,11.1994443441,12.8122982084,10.267062761,10.2359424242,10.9392264143,10.9228572283,5.7893082673,6.8602122817,10.8352171852,10.0449741772,7.2023964608,9.9449386965,5.1457450744,13.1281478326,5.9442048293,9.7882543426,11.65678523,5.5204922239,7.3959962535,9.1321112097,8.5189871433,5.1230691307,8.2549450905,8.404514792,3.7715102484,14.0844899098,4.7525220138,6.6417388569,4.209225967,4.3705571419,6.1195061534,10.0523932043,5.6688438827,8.3466516702,5.6748393842,5.0235496377,12.0244666964,3.792913325,9.5447933021,4.0674828305,7.0161789869,9.4991062926,8.2731855664,4.2177668472,6.0822352293,1.9391144034,6.4782642686,0.8169296852,3.6710480688,14.2381761724,6.4901871634,10.5212609106,14.7413681382,2.8582180449,11.6184064395,3.078074121,9.5338646808,5.1539754745,7.0857422695,2.309335547,3.7679847791,2.0203908207,3.1494251518,3.643823789
187,11.6843935841,6.0860558211,9.7530314063,10.2629372428,8.296399275,2.5016806973,7.4958870113,5.4771149919,10.2309121348,7.7141550672,6.9962097171,5.9536366511,9.0759176751,12.7051373445,7.0320839144,6.9692986884,6.9562316078,12.2513784892,3.8235039997,8.2583149442,5.8890829478,7.6714244199,11.2018205821,5.6395130445,5.7719200911,6.751392958,6.0864405279,8.7235601999,5.8116370298,8.3840435429,8.1824756001,9.700766727,6.0973978743,12.2438481493,9.3163622926,12.512677893,4.5681381772,11.1190200941,11.8559445534,9.6452954808,11.7140938273,11.2424829909,9.9329304558,5.2922455827,6.6606263433,9.8530146293,9.1181216024,7.0220177777,10.0724401117,4.9649092549,12.9886786359,6.8315928965,9.8662440534,10.602116914,4.3496487388,8.1538124152,11.207952588,8.5164360664,5.0558597174,8.9803428802,7.6633427715,2.930909185,13.870350092,4.6622400773,6.1593833178,3.1197044503,4.4868940798,6.3502815958,11.9734459606,4.530095952,9.7457598634,6.4815974391,5.8924374186,11.8004522438,2.7862965646,9.7083416686,3.4453044253,7.8038686325,10.8212272253,7.7904688033,3.1728737917,6.7800509504,3.3118733407,7.1604115891,0.7920663413,3.3138564118,13.2291574537,7.3615344862,11.4171174678,12.85276877,5.0005087787,9.8124251736,2.1620344981,8.3653722279,6.1009327167,8.8955575782,1.9180111117,3.3524754324,2.5200842468,3.4573879662,2.2035111994
188,13.1897285302,8.5793584402,10.4975670711,8.6611679418,8.3643119913,4.5973168905,7.1209414707,5.4941169096,8.2954221767,7.7498274234,7.5388522408,4.4799488669,9.6375012033,13.1387069126,4.4994054728,5.9200237228,6.3868995985,11.8644173454,3.9865463535,8.4771796066,6.6624760152,7.536165248,13.2818557291,5.8029111948,5.9407780602,7.1844571172,5.0239554284,8.3497557978,6.274890877,8.7417354401,8.8136821304,9.9632274262,6.0000769273,11.6798543657,9.5107062749,11.8736671221,4.1228722764,12.266214059,10.6409367017,9.7751108935,11.9143813915,10.6333130997,7.997502133,4.5463135884,5.2775367342,9.3108689286,8.0981932514,7.3124258307,10.0154999694,5.8685511634,11.7118869944,6.818492787,11.1129213905,10.0685815128,4.5324075399,8.4293642145,11.3168762128,8.4625585305,5.7320642432,7.427594532,7.9774497791,4.0622768232,12.4081133212,4.4394031768,6.902656945,4.3771737925,4.5155362122,7.2482161206,11.8414007535,5.0267748336,9.8378730649,6.53281014,6.4011531766,11.7433200891,1.5343476682,8.1267718396,4.036988138,10.6576050572,10.5945115412,7.1262405331,1.6720647629,5.9737810974,4.4770044102,7.2112660897,2.4126328792,3.8856235586,12.6796997343,6.6291435597,10.5048959,13.1374355155,5.4818711193,7.9401013063,3.0480275595,9.2119436437,7.6799645443,7.8543299806,3.0947107311,4.6599855715,2.565790375,3.1459586157,3.27017329
189,13.2796188219,9.3481857681,10.4162980602,9.679448478,8.5556669359,6.1321520306,7.6441526224,2.5941795161,6.8106152686,7.096362593,6.3100387008,4.6668545939,10.1366376241,12.0238036134,5.2642778828,5.9291767017,5.4561296442,12.118058136,5.8632130584,8.4597508588,6.504455139,7.8290649888,13.9165458492,6.7620949004,5.8872492775,8.5868639208,4.0506096341,7.2654660057,5.4780825277,7.6679275963,6.9249221849,8.4280424505,5.1825158529,11.1050907733,10.2815988959,10.9653456397,4.274858172,12.5150921671,9.630970829,8.7182947024,10.769841116,11.4198764177,8.9776488222,4.9856317229,6.5864460031,8.2924688923,8.9307602991,8.1191430053,9.1383326383,7.9975097992,11.8810289252,7.0261072925,10.1515811034,10.8488419548,4.4588221458,7.2519398024,9.0877509008,8.5577200104,6.0325166546,6.3997182549,8.2581240781,4.0857129193,11.4859697691,5.8545065368,6.7287278984,4.2002916763,3.8686709397,8.035247079,11.6073784621,4.302514814,10.8282187111,7.3010918698,7.5836096545,11.6457407,1.2270966447,8.3764010036,3.4364780615,9.4731730211,11.8539523838,6.6488959257,1.9415895398,5.9902194912,3.7473952682,6.3387498052,1.9711524733,2.2042482409,11.8304790996,6.0015340082,11.5004639114,13.2734977272,7.6240730022,7.0355929723,4.5656216017,10.0535515288,6.8343582738,7.7836523287,2.5635375845,5.2680787284,3.8271131362,2.5110286183,3.8018695226
190,12.7985633047,7.9656568413,11.4279171462,9.0399117939,9.5244091971,6.4421433477,7.6407354523,2.9910514696,6.2831730246,8.965603022,5.8061709814,3.973732716,10.1278315177,10.1831018167,5.1434685415,4.5217829073,6.0187805586,11.9394073628,5.8142682121,8.4478908399,6.6860795001,6.76337865,13.2849606135,8.7045022371,6.1284465096,9.0647136342,5.7376990935,7.1539040967,7.3425701283,7.8386171623,7.4282775638,7.4927559891,5.212057587,10.0057392233,10.1620445699,9.9399600691,3.5545103746,11.8347356086,10.7425634665,9.0136886782,10.8229266933,10.4285743026,7.5851380834,4.3302967946,5.2954127746,6.9275537131,8.2317060152,7.5558951535,8.10411439,7.5345509971,11.9949725042,8.3369023608,10.9686581386,11.1833943702,4.4251740857,7.8310201627,10.2889383985,9.2757983064,5.612106948,5.9042025188,6.8193737495,3.3167308501,11.6444991335,5.062158796,5.598432022,3.7206175957,6.2213019681,7.9847767684,11.0734807076,5.4039397104,10.1933713091,7.3880213527,7.6282555315,11.345147506,0.7963850476,8.4828825872,3.0637110581,7.5085461566,10.9977258585,6.4181074271,2.4936622866,4.1947962606,3.6559074318,6.5640067334,1.6931639743,2.8878016082,10.6454569512,7.8602306583,10.2170958978,13.3669867314,6.9397139923,5.8435171942,4.7291588185,9.1228183908,6.0586756216,8.528955386,4.1368450236,3.9198527704,5.6728684809,2.4992478959,4.0086433711
191,12.5577990317,7.3122549926,11.1475889581,9.3715748135,9.047544752,5.1905730331,7.8066743177,4.0058772069,6.822182897,8.0192113996,6.1659765806,2.7395381365,9.1897100446,9.478997672,5.209270513,4.3630235614,6.6778192462,12.919241564,6.3016106067,8.4251900114,6.12730697,4.6106385875,13.3844374779,8.3658845571,5.4073982707,10.5390508122,6.1761740659,7.389458366,7.5864552137,7.5421264788,7.9814231343,8.8683475244,5.0300293476,9.256115684,10.3751345445,10.0189686622,3.8252946208,11.5934368929,9.6075733405,10.8351742544,10.956488379,8.1852634672,6.6827446753,3.1064030663,3.9478236643,7.7867450842,7.6775652862,6.5067495525,6.1774400172,7.4810896276,10.5518098954,6.3837720008,9.7581003881,13.4172917482,4.967487593,9.5350350376,9.0259178489,9.7226311458,5.3015641612,6.1772977908,5.4216945373,5.3311775665,11.1632153405,4.4402561366,5.2967579663,2.3164469945,6.0965217125,10.3882709144,10.1919293736,4.1037659239,8.4786234407,7.0301284553,8.0379826024,12.9190507045,2.2757558462,8.3897565127,1.666600696,7.3698050204,12.1466356061,5.6839977095,1.5604100662,3.6724707372,4.6953338324,6.07561117,1.0989288561,3.3495584399,10.365400637,6.9719630421,9.8032801849,12.9699061396,6.0782577866,6.0487057569,3.6030089238,8.3730002846,5.7521276716,5.9034088952,4.371530616,4.56375258,5.7301894077,3.7824612342,4.8194754187
192,11.9934210038,6.137854923,11.2032090244,9.8811665301,8.2262008727,4.8121991775,8.549626054,3.8738227728,6.5930327771,9.4747206163,5.3198721002,1.3918344945,8.7015249465,8.454472194,5.366897365,3.6057193212,6.750766252,13.2054835011,6.5119874476,9.5963557747,7.434290947,4.7351773062,12.3626797878,8.3432908579,4.7974243984,10.0764311507,5.8438637451,7.3765844826,7.0511192949,8.5747694044,8.288342904,8.8326414096,5.5584063829,8.3258910607,9.2794487603,9.7065234697,3.5926823941,10.8936460614,10.0936469743,10.7944037174,10.4607103846,8.8738965858,6.8953810275,3.4784673067,5.5244443914,7.5103241095,9.1246093338,6.6684056312,4.3751044691,7.7462028313,8.4376734775,7.8000098017,9.861518768,13.5027257852,4.3672323482,9.0849229838,8.5830984937,8.0460002407,5.1607691751,5.1555043952,5.657702109,4.3456583033,10.9478865575,4.4021811149,5.6326856678,2.421780547,5.7234361813,9.233323111,9.8935466616,2.6009218706,8.9567329529,7.1665216859,7.2334043711,11.5735845087,3.6997264428,7.0164073532,1.3185189262,7.248484168,12.5604860263,8.4591598652,0.3673087418,3.9449903887,4.1197519653,7.0362263938,1.6476065552,3.9790975939,10.8316012015,6.7931507195,10.4640471704,12.8675799747,6.6449743335,5.226158967,3.3722713587,7.0391706612,6.3966577869,5.9594298799,5.4737033228,3.9990572532,6.2241527756,4.82985879,5.2223012038
193,11.966249254,6.6568726354,9.9029733929,8.7937946145,7.7940147759,5.9819358832,8.5965568112,4.41679235,7.0789848473,10.3396357606,4.321360063,1.2328296469,10.5654354624,7.6191070288,6.4641309615,5.1412782255,7.9339734544,12.420224654,4.5313291728,7.8936859597,7.0983174991,3.8928462473,10.5030112738,9.2806195062,5.2238032807,10.0436366789,5.9788824552,8.4599017282,6.6310738619,8.0379617148,9.3163730242,9.0188111415,5.270238161,7.2629757296,10.3376801352,9.8350547703,5.4039122344,9.111472008,9.082299207,9.8731785701,8.6535579559,8.143650676,7.4874507647,2.7554283678,7.0496674688,7.930702868,8.7741314949,6.4476706333,2.8274664182,9.6780482823,9.4525170016,8.4534966054,10.6020206824,12.7652771632,4.2398637444,9.1437002669,7.9880174227,7.2444018554,4.2098878713,4.5171298413,6.2010471392,4.2044734248,9.4675157869,6.0628691365,7.6570497006,2.1994916039,5.7910230052,10.6934859958,11.1823050325,2.405594995,9.9286000956,7.4470431206,7.3900087473,11.2209440345,3.6602782514,8.7260466117,1.3168166037,7.7851548047,9.9647035166,7.408821067,2.361151056,5.2517046246,4.5203364064,7.8611344083,0.4125484041,1.7768948938,10.2033557239,8.6424883654,11.3169361082,13.5489710704,6.865225554,4.6921037879,1.1567610031,6.3637311261,6.7787676592,4.0885117936,6.858129011,3.9983053693,7.1312073577,6.7307883939,3.4980428219
194,11.2921539364,6.3527545245,9.5212156906,9.2545837387,9.856857487,6.4495724866,10.7842801005,3.8514673098,8.3701366623,9.8784533743,5.0879583019,3.0288397204,11.386331702,7.2053814594,4.8728901367,4.7539835926,8.2694079805,13.3511829623,3.6547970058,6.7268052121,8.3129102345,2.7721809299,10.9794151828,7.7542939244,3.5121980904,10.6817578193,4.8161810611,5.2822779827,5.6092258079,8.6936878957,10.0570847372,7.7293748864,4.3193949421,6.2088869516,10.2616206619,9.9933565599,3.362290775,9.7967588709,9.2275883975,8.796687921,8.0684608989,6.6081944963,7.0096650642,1.8056063587,8.2321081343,8.3406757497,8.1814859996,6.3168533634,2.1357766916,9.0578874252,8.6449609262,9.0280204969,10.6803377661,9.1978452762,5.7287921624,7.640521747,8.1188261649,7.2464452393,3.4567213833,3.413731807,6.9238595545,5.4871261894,10.7363040846,5.8058908843,5.3278907196,1.7625989161,8.1448801722,12.6302225065,10.6806583866,3.0530460409,9.8285608026,5.1502174255,5.7859411261,11.5995983691,4.8280976925,6.6498949739,2.1324276288,8.8373303725,9.1864657463,6.6966441789,2.3441441019,6.0554536172,4.462648712,9.2255706079,0.3247695292,3.2644243134,8.9674916,8.3808887905,10.8572292813,13.3119660259,6.5172663748,3.8794698774,3.384178562,5.3701269853,8.5732700097,3.864256248,7.9867277649,4.084289586,5.0432008639,7.6288450174,4.7938605252
195,12.3353112128,7.7788778297,10.0353705351,7.995066164,11.3780803196,7.0048818006,11.1020611164,4.8383558636,9.0140269316,10.2003568283,5.2422213198,4.1666203066,11.4629992529,7.2046966796,5.9191523363,3.9848657202,7.7301546854,12.4595109162,4.395259808,7.8408193676,7.5527203636,2.3087855698,10.4046873524,8.0839710206,2.6566433049,11.3957451205,2.5521667399,3.4009070494,6.2428484457,9.9184245693,9.8466118031,7.7132018701,4.5566974593,6.124650044,11.5350257788,9.868196062,3.3005989014,9.2662048754,8.0690070328,8.0009633255,7.8726584838,5.5237566057,7.407751584,2.2942470165,7.385610547,9.1450639592,7.0028730236,7.5289580236,1.0121079617,7.8654307518,9.8734024877,8.4260086877,9.5899295073,9.8635382954,6.243383924,7.7483853758,6.9540114414,6.566823958,3.3771510266,3.2306618733,6.6913085259,6.1341871748,11.3056151038,4.8123414706,4.0552499781,0.5420303706,8.1122189829,10.1804396426,11.0535427963,2.8707938886,9.0599942728,5.2303535064,8.7104972559,13.3422413783,4.9723805132,7.877116046,1.9951016791,8.8395481589,9.1724603565,6.9767538394,2.4946894517,7.1431797097,5.0180461639,9.5222174135,3.0684669342,3.5838988024,8.1005188909,9.1763276131,10.4910579662,14.2522790235,6.3348297584,4.9305445378,3.1007605717,4.7813501793,9.0056021819,3.9995196042,6.7401974077,5.2939653791,4.9765255206,7.5591652941,4.8667634585
