,101_1_222_nonlinear_heterogeneous,101_2_222_nonlinear_heterogeneous,101_3_222_nonlinear_heterogeneous,101_4_222_nonlinear_heterogeneous,101_5_222_nonlinear_heterogeneous,101_6_222_nonlinear_heterogeneous,101_7_222_nonlinear_heterogeneous,101_8_222_nonlinear_heterogeneous,101_9_222_nonlinear_heterogeneous,101_10_222_nonlinear_heterogeneous,101_11_222_nonlinear_heterogeneous,101_12_222_nonlinear_heterogeneous,101_13_222_nonlinear_heterogeneous,101_14_222_nonlinear_heterogeneous,101_15_222_nonlinear_heterogeneous,101_16_222_nonlinear_heterogeneous,101_17_222_nonlinear_heterogeneous,101_18_222_nonlinear_heterogeneous,101_19_222_nonlinear_heterogeneous,101_20_222_nonlinear_heterogeneous,101_21_222_nonlinear_heterogeneous,101_22_222_nonlinear_heterogeneous,101_23_222_nonlinear_heterogeneous,101_24_222_nonlinear_heterogeneous,101_25_222_nonlinear_heterogeneous,101_26_222_nonlinear_heterogeneous,101_27_222_nonlinear_heterogeneous,101_28_222_nonlinear_heterogeneous,101_29_222_nonlinear_heterogeneous,101_30_222_nonlinear_heterogeneous,101_31_222_nonlinear_heterogeneous,101_32_222_nonlinear_heterogeneous,101_33_222_nonlinear_heterogeneous,101_34_222_nonlinear_heterogeneous,101_35_222_nonlinear_heterogeneous,101_36_222_nonlinear_heterogeneous,101_37_222_nonlinear_heterogeneous,101_38_222_nonlinear_heterogeneous,101_39_222_nonlinear_heterogeneous,101_40_222_nonlinear_heterogeneous,101_41_222_nonlinear_heterogeneous,101_42_222_nonlinear_heterogeneous,101_43_222_nonlinear_heterogeneous,101_44_222_nonlinear_heterogeneous,101_45_222_nonlinear_heterogeneous,101_46_222_nonlinear_heterogeneous,101_47_222_nonlinear_heterogeneous,101_48_222_nonlinear_heterogeneous,101_49_222_nonlinear_heterogeneous,101_50_222_nonlinear_heterogeneous,101_51_222_nonlinear_heterogeneous,101_52_222_nonlinear_heterogeneous,101_53_222_nonlinear_heterogeneous,101_54_222_nonlinear_heterogeneous,101_55_222_nonlinear_heterogeneous,101_56_222_nonlinear_heterogeneous,101_57_222_nonlinear_heterogeneous,101_58_222_nonlinear_heterogeneous,101_59_222_nonlinear_heterogeneous,101_60_222_nonlinear_heterogeneous,101_61_222_nonlinear_heterogeneous,101_62_222_nonlinear_heterogeneous,101_63_222_nonlinear_heterogeneous,101_64_222_nonlinear_heterogeneous,101_65_222_nonlinear_heterogeneous,101_66_222_nonlinear_heterogeneous,101_67_222_nonlinear_heterogeneous,101_68_222_nonlinear_heterogeneous,101_69_222_nonlinear_heterogeneous,101_70_222_nonlinear_heterogeneous,101_71_222_nonlinear_heterogeneous,101_72_222_nonlinear_heterogeneous,101_73_222_nonlinear_heterogeneous,101_74_222_nonlinear_heterogeneous,101_75_222_nonlinear_heterogeneous,101_76_222_nonlinear_heterogeneous,101_77_222_nonlinear_heterogeneous,101_78_222_nonlinear_heterogeneous,101_79_222_nonlinear_heterogeneous,101_80_222_nonlinear_heterogeneous,101_81_222_nonlinear_heterogeneous,101_82_222_nonlinear_heterogeneous,101_83_222_nonlinear_heterogeneous,101_84_222_nonlinear_heterogeneous,101_85_222_nonlinear_heterogeneous,101_86_222_nonlinear_heterogeneous,101_87_222_nonlinear_heterogeneous,101_88_222_nonlinear_heterogeneous,101_89_222_nonlinear_heterogeneous,101_90_222_nonlinear_heterogeneous,101_91_222_nonlinear_heterogeneous,101_92_222_nonlinear_heterogeneous,101_93_222_nonlinear_heterogeneous,101_94_222_nonlinear_heterogeneous,101_95_222_nonlinear_heterogeneous,101_96_222_nonlinear_heterogeneous,101_97_222_nonlinear_heterogeneous,101_98_222_nonlinear_heterogeneous,101_99_222_nonlinear_heterogeneous,101_100_222_nonlinear_heterogeneous,101_101_222_nonlinear_heterogeneous
188,8.7049493534,2.3792333948,6.4172650326,6.1557805567,4.0348184349,5.5247310008,2.2889699347,8.2091907357,6.442174774,4.7558883669,8.3809738729,3.2011441161,11.8939661381,7.0371908148,12.3934015269,5.1837682352,4.9374441488,4.5420452118,8.0355233597,5.2671481327,5.8281991254,8.0865735294,13.8892989011,7.8972677355,7.162848138,8.6364601558,7.4675051824,10.712034535,11.8462449423,11.2880548593,4.0049369258,7.9038167594,5.5282279048,9.6789756786,11.8616731602,6.0958492163,3.5854233573,6.8783523908,7.0149232308,6.8703276343,5.9891398189,8.2281041206,4.8060843807,6.3056478107,8.2993705186,7.2267701897,5.6854692434,9.8285462279,9.6541537427,5.7368157617,8.5363225681,2.7995057556,8.0528637133,5.0030998,8.026032431,10.8499364997,8.7856893767,4.420448208,10.3586895186,7.372449562,4.2736128425,8.4156175113,3.1682949388,5.0550079244,11.2130932916,10.0942433851,8.3077280956,1.4884916607,1.7060878121,8.8426230676,4.2666124978,2.0481069159,8.1916142261,9.3430802956,7.2386010284,8.73892174,5.0014720848,7.3047100584,6.728391117,11.019728081,7.1289471757,6.9059449571,4.3611598544,10.717063725,9.3889922038,5.9540426586,7.1088637429,8.4388070975,5.7037866787,3.8987833042,6.6937408794,0.9313902013,5.2122936613,11.4201123887,4.5237343602,3.05338062,5.3291118702,5.089332417,5.48585466,7.8604881017,8.161115519
189,8.9368568026,4.9816743528,5.8761980586,6.2144520187,5.0954919146,4.902165945,2.2204844184,8.1001224663,7.1112069789,5.2970624518,8.0227900703,4.2523889487,11.4482724347,8.4444140447,11.6117416442,4.8020234889,6.4757961313,5.1346636838,7.6929631899,5.8853373687,6.6699535601,8.7653664433,13.2693505746,8.9962125875,8.7011755038,7.8135836604,7.390286294,11.3893958022,12.3353044159,11.9428002663,3.7113476646,9.5144052948,6.077779588,10.4215767527,13.2784322015,4.3869283275,4.9770026677,7.9119250877,6.8039304491,7.7207503976,5.5725874686,6.8894707974,4.9503416643,5.8582964912,7.3463307329,7.4832684612,6.1279232382,9.6632522731,7.3477565893,5.5876297773,8.1624876047,3.0907721686,6.9104983926,5.1231094652,7.5773457965,11.7584171676,10.081740133,3.9697927483,10.2615606271,9.1944389623,6.7240742442,8.6661536528,2.7544255337,6.0285538066,10.8032461219,9.6234484519,8.8731632844,2.0201165546,1.8367331421,8.1550279881,3.2024597499,1.8266640954,7.8367167422,9.8833615125,6.0394905704,9.4545509005,5.0604564404,8.7341780944,6.1506277808,11.3121172821,6.1870305393,4.7175842444,4.4103352131,9.6639713439,9.9826074636,6.6944626513,8.0254627938,8.2827279209,6.1968850694,3.6156823324,6.2439327911,1.8671194026,5.8495366576,14.0486837622,3.6551828477,2.0039310329,5.6257593563,4.442408975,6.7792834019,8.4082322532,8.2222946633
190,11.5399099336,4.8990254371,7.1976607679,5.8087179675,5.5903879447,4.4332533236,1.8921170433,8.7316679952,7.850920962,6.7079830417,9.0905951672,5.6448408099,11.7868186998,9.5494117668,11.090141954,5.026856409,6.2710798378,6.880590375,7.5439791084,5.4520073915,8.3574867017,9.580980139,13.5808028494,9.2306484986,9.5773008656,10.0528922584,8.4122520054,12.4753266544,12.1902497554,11.2518717378,4.1310089998,6.9431941123,6.8606865252,12.1532960795,12.8632053859,4.2270157025,4.3585975443,6.681489465,5.9834534577,7.7672607955,5.9257991739,7.1863704142,4.164038356,6.4860013612,6.8432652459,6.1889090714,7.0196639291,11.057559009,8.5796364018,4.0220396707,9.0912179959,6.065257741,6.684498603,5.6714579056,6.1373664423,10.4808205093,10.6480918985,4.7043870377,7.9281215436,8.8565750446,7.1663050069,10.6813384471,2.3310174136,7.157042692,9.9435039907,9.7787433202,9.2981383812,2.0914201759,1.7464802209,8.0444342508,3.100772482,3.0807291783,7.2600579626,10.6618805714,5.7576785735,8.7658120037,5.433018229,9.0767666453,4.7790142096,10.3876587373,6.8348375547,3.4144473245,1.962877053,10.5048497557,10.3241483281,7.0739538711,7.5475540098,9.5249142504,5.5937244073,2.2925412135,2.9756615388,3.9499981291,5.0421595916,12.8204810306,4.8910083701,1.3963796714,7.9674094403,5.2018765019,7.0190544458,9.4555820166,7.7419198216
191,9.8117896777,4.7261965741,7.0703166458,4.4661524903,6.7941199375,5.0204340083,1.0947374577,7.2337379381,6.4205900674,6.6006056558,9.8675078498,5.6560799889,9.6560596331,10.5267777465,10.6180706227,5.863583871,6.8005021988,4.0252385001,5.2179390305,6.1316281079,7.9496311524,7.3642690953,13.3787352841,8.6320285076,10.7616610521,10.1444711633,8.2009286015,14.1148524215,12.3340389052,11.337657314,5.1581464168,8.103338172,5.6582595625,12.5369569745,14.9151651645,4.1461906617,4.7326810238,8.8147161193,5.7343322029,9.3425684891,7.2001043945,8.1823991147,2.7902437566,6.2064681951,6.3183771675,6.6666419639,6.4469900921,10.3753999097,8.0766774539,2.6605026137,9.2471868239,6.2001103882,7.8867939302,7.1975437815,6.0113332314,10.6038954839,10.6896420193,6.5325216199,7.1046517886,7.7040982648,6.9902048615,11.0741548659,2.0217964171,7.7383434556,10.337865311,9.6165113909,9.7718085736,1.6993207362,2.7875070749,7.1675841053,3.8999165583,2.100979788,7.8578918707,9.4219977324,7.0333443042,7.4855272308,5.5524972007,9.6305767252,4.6554985504,9.290818117,6.546526117,3.6161246468,1.1937163238,11.3223028255,11.1703465541,7.6556639333,6.6429191569,8.8922892586,5.8361008817,2.2647755167,4.2470332706,4.2664076963,6.8818008717,12.5720314829,3.456749284,0.4049029114,8.233362537,5.4551024884,6.6330137975,9.5160714081,7.0168022134
192,9.8115662231,5.4043507016,6.3830253751,3.9331715404,8.3758205905,4.0599876798,0.657534563,7.2810497416,5.7116582612,7.4817194803,9.4289176019,4.6727009501,7.723607234,10.5639876911,8.3706118912,5.9908525252,5.0170299623,5.323322541,5.2315664446,7.2590799284,8.7776094872,6.9109851949,11.8273960225,8.4887230925,10.1881769014,12.4721846434,9.1424367985,13.1904030753,11.6387325052,11.4761464641,6.3698152365,10.1960537808,5.7545766273,12.155643962,13.0338044551,4.4289370137,4.2551382824,8.3768886684,3.9159803852,10.8940037289,8.0063122504,8.2192198798,3.1790436229,7.1488778447,5.5469934633,8.5023138648,6.3210036375,8.3070147515,9.236135004,3.0973723848,7.9916775797,4.9722981765,7.6247505657,8.1843210548,6.3747027819,12.4025658433,9.6151248732,5.8580494357,7.7015651097,7.5332193277,6.7307923214,9.7221691864,0.6170728397,8.0307402387,9.7553903815,9.0796588502,9.0546012405,2.2362410655,3.7572521294,6.7437797177,4.8127991932,1.7146881527,7.7383500457,9.5060330958,6.5050403212,5.6013161781,3.7479724245,9.2568422908,5.6238810508,10.4916215816,6.8034775592,4.8149346136,0.6203000934,10.3006543449,11.8995234778,8.5220050854,6.3233289707,6.8515928893,6.5825903403,1.5540568291,3.9965709702,3.5877490678,6.2101749466,12.892649651,3.2781687538,1.1684943346,8.7732857577,5.3208908709,6.9438529528,9.6484385683,6.3238543937
193,9.1383538799,6.1691159675,6.9312481424,4.1673902959,8.9629028671,4.7836221442,0.8408599396,7.9421160647,8.2929924784,7.0633319803,7.795978222,4.9591906928,7.1693950731,9.7944675419,8.3554736036,5.7753501438,2.3458817955,4.4224345295,4.3698659137,9.0760706383,8.6864134762,6.7431872057,12.7462877336,8.7594292672,11.4340390505,10.5161080267,8.6875693237,12.913944092,12.0675725145,10.1496021004,8.0456630043,11.3907271001,6.9504743719,11.4807723043,11.7701487112,6.9407063486,5.5692153089,8.993187141,5.0484929653,9.0925607683,9.024805265,7.3676037912,4.8102982756,6.0429517998,6.4312856118,6.8992524288,5.7821370869,7.6372632529,9.1972422164,3.7871061823,7.4568404614,5.1959219897,6.9762084615,7.9939543949,5.2229373434,10.9565317332,10.374771026,5.4273075094,8.2795516203,7.101592716,5.9608583661,9.7359198726,2.246549298,8.66671562,9.3379839758,8.5636411086,8.4126077085,0.8338002572,3.9813845918,5.1922439918,5.1678897873,0.9552080602,7.3567398571,8.8875664554,7.2890335449,5.4274855558,3.3322951931,7.9098828836,6.8970832214,9.7800456982,6.4087869886,3.6749452912,0.5776927605,9.6554056487,11.3349751898,7.6348177726,6.2351998321,6.7028731127,8.5087835307,1.9913796278,3.2239756707,3.7230659709,4.3697047733,13.2182943102,3.8517155689,2.0829254176,7.6985838503,5.237379662,5.2041934198,9.4351785591,6.1369878352
194,8.9667293277,7.5008228599,6.7858980846,4.4500472123,8.9684180498,6.0103409925,1.0565741791,7.0845352957,8.7644991993,8.8160914431,10.4470384778,4.7996863332,8.4041373583,10.9345380617,9.7950591007,5.7488606875,2.3445470552,4.661163972,4.9569415633,9.6725432741,7.4339935505,7.6276330442,11.934393105,9.0802278131,10.9426123746,9.6158599736,7.0984047192,13.6641164411,12.262048798,10.2624066407,7.8373498272,10.9551796797,4.4369890991,11.5170960078,10.8379842739,6.0266454218,3.4934676168,9.2615448846,3.8244084747,8.743754541,10.6271413864,7.0340578977,4.9886945239,5.4526047785,7.5392008463,7.7149456097,5.5474558778,7.4690447848,8.3255999651,4.4060439682,7.5663641548,3.8948449101,6.6032946203,7.4109847713,6.2856530346,10.1203448271,8.8373697854,5.4603441711,7.6331237884,6.6052056919,6.3015072041,8.9834479364,3.2301416404,7.9082371661,9.418177695,7.4563998745,7.5133565546,2.7912047487,4.3390260849,7.0054881767,5.1792891166,0.8259985006,5.9906359852,10.8719458184,7.2269013425,5.9972697682,2.9839197186,6.933361393,8.1121703339,9.6797481378,8.3906300125,3.8266478724,0.6834970258,8.5109310834,11.0018653794,7.7951442257,6.1419956654,5.9259312245,7.987727433,3.0957745679,3.8562884819,3.7564240596,4.8060615086,13.2893271111,4.4958843575,4.1214233972,8.9351065239,4.2601447883,5.4080601568,10.4241327267,6.2812310912
195,6.8683760579,8.0730630917,6.3501966677,4.1552997022,9.7213939682,6.1452271923,0.8934216525,6.8737473201,7.3218363885,7.5328614019,10.0292212298,4.9165194863,8.1627368536,11.8548393627,9.2668117615,7.4822484,3.6984479648,5.3828985463,5.5318972322,11.0599306776,7.051789255,5.9031281155,12.9037369796,7.9198494208,11.8102111481,11.5422027422,6.9063737533,13.0788306066,13.4873192055,8.1642471191,7.2841866377,11.13072843,4.1134694283,10.9298729232,10.0941622336,6.1265839812,4.067643332,8.9934138438,3.5107772905,7.7432065338,9.2867437209,8.2070049046,4.4959882143,4.9000490596,7.6828738151,7.8121877446,4.9555650448,7.6954972672,7.2048724179,5.2939953859,7.1561629692,3.9943910592,7.1474935408,7.1912361605,6.2760430329,10.0962295824,9.5272652223,4.687714004,6.7133676265,7.9990332135,5.7363073777,8.0965453563,3.0074820088,7.1461910917,9.8659018448,8.2733651175,6.1223017099,3.7460160783,3.0918862112,6.2688326109,4.7965843563,1.8510309123,5.2705477374,11.6734050924,8.2506752963,4.1479907758,4.3388956488,8.2939283619,8.1292121042,9.8831509451,8.3978698558,3.6196249356,2.4019429475,9.4740811636,11.0474727096,6.1819127636,5.5089378904,5.4412689464,6.6474957824,3.5700185657,5.9629320097,4.1367602416,5.7314594905,14.5984328332,4.4187783251,5.0886870371,8.2833802363,4.3443330262,5.2893914725,9.9999278881,6.5845260405
196,5.5287260361,8.4723619134,4.9476756987,3.6426673683,10.4772854054,6.3577339236,2.2540540829,6.1951280837,7.5277080922,5.3487711738,9.5421692247,3.7820393855,7.4760006226,11.0140888157,10.0777748899,5.8442745388,2.2978112058,8.4022585872,5.6469055037,12.6644085245,8.3467209505,7.214823838,13.0235808871,8.233202501,10.2941045748,11.0030190476,7.259850944,12.9640323925,13.2976490994,9.2673897433,5.8156314305,11.652213061,2.8604474225,11.7575879496,8.109574126,6.3872421651,3.5729526366,8.7780895515,2.3488697041,6.4771849833,9.5037989814,6.8921948024,5.5017225737,4.8452709497,9.056325624,8.8895995576,7.602667004,6.0740528978,7.875057728,6.6550568793,7.0099786207,3.2867720844,7.8732216549,8.2892542635,7.1946712356,10.8218981378,10.2410537084,5.0754246408,7.795119715,8.0024676335,4.7104530455,8.0340871763,3.8898766252,6.9997677286,10.6294899173,8.6288581317,6.656260703,3.2942930183,4.2238424278,5.8326915018,5.5896994144,2.2616978269,5.7137591861,11.5657748673,7.0285814241,4.1600367918,4.6282595968,6.8747095019,9.420466006,10.3270883983,8.6859901435,3.3355855483,4.4794239753,9.321236091,10.380514326,5.1808430847,5.4724158508,5.5308611923,6.6153412393,4.4374131171,6.3543281082,3.2303199764,7.7271239137,14.5256819622,4.5455830374,6.1216602206,6.7282359011,4.3677543532,5.6913112288,9.4060603821,7.6230852707
197,6.5589100266,6.8435830981,4.975392118,4.0135946062,8.9530165243,5.5520688254,2.4585611522,5.9861310318,9.6179209264,7.5539465529,7.6569381152,3.7148414005,8.7710709374,10.011351903,10.6302774171,6.102158206,2.2045513122,8.3698190126,5.4622275497,10.9966271015,7.3901184304,7.3211936055,13.8098404824,7.7456006801,12.4769237264,9.6598693364,6.4139570709,13.0051246319,12.1595154077,8.6274799386,8.3588223629,10.3296501143,4.3093423102,10.1998897676,8.6959439661,7.6626381381,3.6196228998,8.1824095747,1.3536061964,4.8687874288,9.9098016761,5.5723208726,4.570436413,4.0519310273,8.8967393966,9.5320747042,8.0054630598,6.4657164704,7.7800744637,5.3582729998,7.6784720768,5.0948229086,6.6814988283,7.8620852484,6.9198256216,11.498479677,9.6003746774,5.2351139237,8.4663236282,8.690555951,4.7506774163,7.8555737643,4.1611560505,7.24481608,9.9924388602,7.5362125883,5.9653399242,3.5800377094,3.0802118595,6.1635240732,5.0874212465,2.1830152079,5.6675926039,11.4994565931,5.4523052806,3.3878915125,3.7364506444,8.4470542035,8.5978556562,10.674084002,7.7506188002,4.1572262838,5.7608300691,9.6901798106,10.1158779713,6.6555784327,6.5302608234,4.6922077576,5.9629307663,5.8569280162,6.3665269844,4.060716266,7.3352604342,14.5800478729,5.1717857016,5.6969045002,7.5546838871,4.1590029684,6.1233076403,12.1092727091,7.9974038758
198,5.4126940142,7.3809958062,4.5461113227,3.3622700759,9.8130680054,7.0133544889,2.0488110966,5.6049587504,7.7503082676,6.9852922602,7.8679472264,3.5727318179,8.5819827177,8.461536532,10.0409062219,4.9955131687,2.1722888328,8.9164498765,4.9543825672,12.0420480863,5.3334592073,8.1028261189,12.6753518769,8.4491508358,12.6847593849,10.3724063879,6.6704008031,11.5908917628,11.7429119963,9.2018560503,8.9552853761,9.4383572795,3.1460102427,10.6480177326,10.1133515443,6.1963734058,4.2340625652,5.5522197422,2.503391624,4.7525427386,8.503726438,6.8257228623,5.9039863216,4.4323104354,9.3171898334,9.9352409344,8.7432813187,6.2003366281,8.6999587356,5.4849147013,7.226191474,5.210641431,8.3835292768,7.3346292647,7.1626206175,10.069703643,9.7569767355,5.2375661897,8.1742532001,7.8151459103,5.8018419145,8.7303352902,4.4057946554,7.60124701,7.9396996508,7.5528530875,5.3011154385,4.7715356304,2.986779222,6.3182032534,5.5432634948,3.4454221822,5.5168269029,11.9866221521,6.0694695585,4.2301165053,3.744028867,7.4398574352,6.755521515,9.7670198666,5.9379902776,4.8678370114,6.593806463,9.0566075356,9.9550333528,5.9236770583,6.1850716016,5.5661822871,4.3794121077,6.8962355445,7.2965400482,4.557662419,6.5633045286,14.9870846722,3.502085527,6.1397627512,8.3388444501,4.9979980834,6.250597151,11.2742084198,5.5361891849
199,4.7615005378,8.740397677,5.7671950584,4.8611770653,11.2231195754,6.765388437,2.4767148432,5.3511175301,7.1977915402,6.9752351858,7.0661431521,4.11009995,10.735055249,8.0756683608,9.4917294643,5.5706502939,3.8001525979,7.1654319971,4.7523099244,12.2622905319,6.2928997171,8.1723650941,12.7792540532,10.1599279857,11.5138673942,11.4745792946,4.0330474596,11.3056769797,11.2430786574,8.3232365423,8.5851490815,9.0082149458,3.1333742631,10.9556540499,11.1973406238,5.4868516433,4.5199417727,4.9704562684,3.2342819281,4.6780279697,7.1139016464,6.7918327108,6.835448649,5.7200262441,9.0003170714,10.1885419167,9.1888242848,5.9934104222,8.0196013707,5.0373629309,8.4719646815,6.1454094479,8.303942843,6.9540143856,7.5119019742,9.9886195481,9.7046098265,3.7640174867,8.0657427846,7.1953482188,6.1538781473,8.9134194932,3.9817175265,6.3871446225,7.1807612158,7.3744294604,6.3687653522,5.712847878,2.4757504921,8.5572156229,5.783714004,3.2101846499,6.8375827855,10.1216463792,5.6395046206,4.2603954393,3.9535146695,6.8206428056,6.3089966687,10.2912006593,8.1194946866,5.0426693201,6.1477472658,8.9386771468,8.6400405021,5.9901365957,5.693400731,5.7465518028,3.3480408015,4.877113982,7.2355929817,5.0979036331,6.3347670293,13.7800838574,3.1750821328,5.2420224524,6.8332308412,3.9649171481,6.2383042484,10.2111481868,6.6951104524
200,5.1568961086,8.43009268,6.7006144961,5.3454540893,12.4190390426,7.1272609023,1.2689917756,5.8781201065,5.385508879,5.3764583298,4.9049505977,4.718480701,10.699304041,8.1745053901,8.7043921133,3.9216031727,1.7652048507,5.9853881337,4.8316809258,12.4872667324,7.0182372421,6.3627001868,12.6627164211,7.9420456736,11.3742736136,12.4143550881,5.1019919182,12.4870588036,11.2904015938,8.5764470517,9.2193843602,10.4797328401,4.4698564257,10.3052068495,10.3922354449,4.4365449455,3.6966079056,5.5530899971,5.0641151905,4.5644264179,6.6021651448,8.1524505281,5.3200235287,5.8806495356,8.4963150752,11.843108727,10.3140092964,6.5448822073,7.8024189388,5.3629524441,7.7278505087,6.6056398731,8.5220257805,8.1768981542,6.7300657279,9.6908269745,9.5542197264,3.6864203453,9.1764838004,6.2812348542,6.3489308805,8.287232226,4.1823919639,4.6704521691,8.1919508083,6.5835687141,8.3807906691,7.3434802436,1.6829178438,8.7069169909,4.7380393727,4.4784055756,9.122392987,9.9343834732,4.435614064,3.9793389727,2.2718323194,7.7782919432,4.6317461509,10.7987107975,6.2396170997,6.557048558,6.2017247466,10.9838273647,9.1225860012,5.3176632466,6.5570770836,6.9798915389,3.2072213628,5.1273290905,7.6125563326,5.5937565509,5.8576950139,13.2816326682,4.7684760868,7.3085532897,7.2808272237,5.5334673902,5.0352666262,9.6736975136,7.425830044
201,3.8803628699,9.1615204022,3.5363878053,5.5621822795,11.8513685581,5.4140868098,1.5261589779,6.42735844,5.0012964017,5.9597039584,4.9892868956,5.286343436,11.3780343296,6.5611524115,7.7938034684,2.1725870297,1.9251620265,5.8682962041,3.3006542351,11.8268171475,6.258169063,7.1788699856,11.4446369715,9.095228592,10.5064113778,12.0496588175,4.1554566645,11.3728059531,11.2401610593,8.5421059831,7.5013253744,11.6873064396,6.2139882788,11.7863198644,9.9988115541,3.2880513421,3.2611772859,6.1360591431,5.8113193714,3.9408847235,6.2279400465,6.5214261037,6.6547126217,6.3234307857,7.2929061116,11.4643424393,10.6609019411,5.5094695782,10.117753064,6.2161298337,6.291405844,5.8235470919,8.7173769563,8.030484765,6.9657045212,10.5286290787,6.8279665653,4.0614293052,8.2935236439,4.5496784073,6.3832524821,6.3789867071,4.2037090886,5.7460966252,7.3903616339,7.2135271742,8.1382608422,8.955249248,3.1953584462,8.2432793975,4.9329585011,4.5108298483,8.5425565136,9.0936242418,5.3035144516,2.1421229148,3.1708558935,8.5184071966,4.6237437952,8.7964494206,6.0344786911,5.8684158122,5.9722664996,11.8538134545,10.2031541802,3.0095708301,5.841273133,6.5430967707,3.6521884127,5.2667669052,7.4055275401,5.7214799241,5.8330794045,12.9452019424,3.6567293713,7.8777166518,7.7753579431,6.1053859663,4.9535505,8.0740950685,6.9767378162
202,2.982750243,8.1756329888,2.3514195057,5.7362716597,10.5098150858,5.402465814,1.414843551,6.9491408059,5.8358848591,5.6184473034,5.2235320855,4.0562230656,10.6791260811,7.1539165417,7.9456154076,2.7507013466,4.1914810989,6.1907535426,3.374003612,11.1368723263,5.8723197062,5.4710466157,11.1120503786,8.0874190501,11.113598435,12.6621083467,4.2649435036,10.1208683559,11.3126236734,8.3660371792,6.7574524623,12.1042720293,5.7977023831,11.1375819696,9.7852573365,5.0569218239,3.8425238111,6.1250036849,6.5455576876,3.855068082,7.2745674666,9.0586050367,8.2646742161,5.0435419989,8.2934052042,10.8475600858,10.6780363176,5.0673599568,7.4487010897,7.3707115189,6.0379384414,8.5638265173,8.923144338,8.0760328363,6.7522027392,11.2282382607,6.0321288413,4.4500066645,6.2859478477,5.7333936347,5.5857425816,6.8538200346,4.2011540019,5.9801664046,6.2667449264,6.5744412066,7.0071102315,9.2633690446,3.3316846852,8.7963011256,4.912201327,6.1016221739,8.082605495,9.1081556467,4.6805559523,3.5516600774,4.4215265093,8.7542453142,3.8042874556,9.7016194167,6.3585078461,6.3210789529,4.9391412617,11.1661290032,9.6194288331,2.9994453259,4.9321816147,5.1232000254,3.6375611084,4.3283762762,7.4875579464,5.571734119,6.6331993073,12.2109910564,4.8256070799,10.5544616944,8.3409063207,5.1788652897,5.7682462,8.1755620337,7.0697313062
203,1.5740626787,6.8183246736,2.478440793,6.87543519,9.8103558229,5.2590850693,1.3512463667,8.3895199748,7.3151640221,7.0085731043,6.6097391596,5.4931972545,11.8660913207,5.9077332776,7.3982327097,3.6580899906,4.6216556501,7.5073472746,4.6019637512,10.1142046384,4.5829216446,4.0477855288,9.5307988596,7.442464149,11.4368888859,12.3456812569,5.0348982077,10.9121768147,11.4319265745,9.4576738848,5.4647054224,11.6087114663,5.7775779853,11.7861725238,9.5892140124,3.9924897015,2.170913207,6.8146896279,7.4590318686,5.2772616138,4.7429058756,9.3283129205,8.2424503415,5.5058113982,7.3192776513,10.498294088,9.8565903854,3.9659218413,8.6446221003,5.1005352898,5.871798864,9.3637240586,8.6900415147,7.9618152606,7.018644414,11.8069357818,5.6319105421,2.4577583314,7.2337555331,5.7246008198,5.3507497824,7.0531116654,4.0702394534,5.6593714085,4.7222741474,7.7194894527,6.0951185545,8.5544108601,2.638445925,7.9243315616,3.4556439736,4.928825174,7.6328415003,8.3740242362,5.2344796078,6.2165952801,3.2169993848,7.6795703709,3.6373377852,10.6506426866,6.603453767,6.7563771938,4.9472958907,14.3030298185,8.9616824385,2.1450711281,4.9080624072,5.7045981512,4.1335273324,4.4372419822,6.501399002,3.9681804055,6.4038552072,12.9865282942,4.4558514009,10.9863824684,7.2519165825,6.9219769396,5.9040956155,7.3235864719,8.2107579531
204,1.235840962,6.802862538,3.2135008179,6.3800325154,10.1525706915,5.3679616474,0.0579170478,6.9182292655,5.8636501355,7.5792507257,5.6058618489,6.0853781445,11.1376823932,5.310964102,8.221655013,3.0908194426,4.1772901895,6.7392596369,3.5376215637,10.8104224054,5.0391631531,2.7193490716,9.538002403,6.458804679,10.2293814822,13.1818089674,4.4998231852,12.2678950566,10.5439628218,9.7582012423,7.6281252595,9.8003960606,7.4983308989,11.1381665765,8.6434010048,5.7924641338,2.7857506242,7.6887018391,8.2690642144,5.8254708997,6.0265489942,9.5295119455,8.1976538643,5.7638769691,6.9046571387,10.7958731727,10.0287091357,6.0854029223,9.1316252254,6.4283776977,5.0474043372,8.8855410066,8.202780108,7.1641075421,6.7028362742,10.7692409496,5.1188476313,1.8913201177,5.7850233912,4.3725438044,6.2177095726,6.847544738,3.3136033853,3.1478041483,3.7438626179,8.06938161,6.0788600432,9.3483794574,3.4771748525,9.4117153905,3.8682588829,5.2511906436,7.6992016801,9.2795310651,5.6172499225,4.043221156,4.5291762993,8.1995542579,3.5795116621,11.8085089875,6.9456629032,6.9291371457,6.3690969466,13.4839013829,10.7459135058,1.470933329,6.4531171652,5.864222951,5.4307824206,4.3379527639,5.7358099443,3.5836252649,8.3224424627,12.0516061535,2.2378435313,10.7017708656,8.1795385994,7.5059831231,5.6580967063,9.0696170601,8.7797111517
